policy_id,customer_id,policy_type,policy_start_date,monthly_premium,coverage_amount,vehicle_count,is_active,current_discount
POL-75448945,CUST-900204,Life,2019-10-06,139.79,419000,0,1,0.141
POL-6403434,CUST-417754,Boat,2025-02-25,629.11,437000,1,1,0.191
POL-92683136,CUST-171276,Renters,2017-03-06,47.32,19000,0,0,0.161
POL-28919534,CUST-853350,Motorcycle,2016-07-07,145.51,89000,2,1,0.232
POL-63960038,CUST-879725,RV,2019-10-27,481.46,233000,2,1,0.145
POL-60378491,CUST-780762,Business,2017-02-17,1734.95,3487000,0,1,0.007
POL-34865621,CUST-378496,Life,2021-03-09,65.55,748000,0,1,0.234
POL-75208908,CUST-584572,Boat,2021-08-15,394.2,146000,1,1,0.22
POL-46189726,CUST-20798,Motorcycle,2019-11-17,120.7,65000,1,1,0.063
POL-16272220,CUST-368145,Auto,2022-07-01,308.64,63000,4,1,0.152
POL-77424000,CUST-603869,Auto,2018-11-17,329.36,193000,1,1,0.094
POL-23426205,CUST-818213,Business,2024-08-26,1612.94,1742000,0,1,0.109
POL-47661928,CUST-340881,Renters,2020-05-02,22.89,31000,0,1,0.132
POL-65430302,CUST-812378,Health,2024-03-05,286.02,63000,0,1,0.167
POL-10523679,CUST-399581,Health,2023-02-05,233.24,124000,0,1,0.09
POL-62243750,CUST-662398,Motorcycle,2020-05-14,98.2,19000,3,1,0.182
POL-22491607,CUST-671697,RV,2017-12-16,647.32,268000,1,1,0.118
POL-56615250,CUST-661938,Umbrella,2021-03-26,342.59,4774000,0,1,0.034
POL-54327674,CUST-890136,Home,2025-03-21,407.21,1412000,0,1,0.018
POL-10618223,CUST-169868,Home,2016-09-15,189.03,1185000,0,1,0.029
POL-30630893,CUST-328709,Health,2021-05-04,251.48,333000,0,1,0.056
POL-87645934,CUST-305509,Renters,2020-11-19,47.28,43000,0,1,0.089
POL-81253395,CUST-675958,Life,2020-01-17,194.42,128000,0,1,0.06
POL-36406303,CUST-930812,RV,2022-03-22,952.27,181000,2,1,0.014
POL-48743159,CUST-784225,Home,2023-01-23,507.94,652000,0,1,0.008
POL-69918804,CUST-472161,Motorcycle,2025-06-23,61.31,54000,1,1,0.137
POL-22457056,CUST-192818,Umbrella,2022-07-15,569.67,3782000,0,0,0.016
POL-16782572,CUST-763124,Boat,2015-11-20,243.75,321000,1,1,0.018
POL-88855162,CUST-263871,Motorcycle,2019-06-26,101.78,90000,1,1,0.12
POL-28262427,CUST-175018,Life,2016-11-08,72.34,94000,0,1,0.124
POL-13825676,CUST-100195,Health,2022-04-01,850.34,276000,0,1,0.195
POL-63509922,CUST-575074,Health,2016-07-30,221.44,79000,0,1,0.195
POL-3538638,CUST-808382,Health,2016-05-29,734.19,249000,0,1,0.184
POL-70327779,CUST-802156,RV,2022-03-31,637.52,151000,2,1,0.107
POL-13949034,CUST-275201,Motorcycle,2016-11-28,95.95,25000,4,1,0.154
POL-11316066,CUST-686641,Umbrella,2018-02-18,340.72,2439000,0,1,0.014
POL-41523026,CUST-240497,Health,2022-02-15,291.99,55000,0,1,0.187
POL-98998087,CUST-297979,RV,2019-09-14,697.63,260000,1,1,0.062
POL-84084814,CUST-132552,Auto,2023-01-12,100.69,91000,4,1,0.011
POL-70698159,CUST-879249,Umbrella,2017-09-22,440.97,4735000,0,1,0.073
POL-3834774,CUST-36862,Business,2018-05-25,1295.64,1127000,0,1,0.019
POL-43647781,CUST-906222,RV,2021-07-25,444.1,235000,2,1,0.215
POL-62705646,CUST-913203,Boat,2023-08-05,627.88,217000,2,1,0.061
POL-36562845,CUST-575191,Renters,2024-09-09,26.16,81000,0,1,0.013
POL-18134815,CUST-994559,Motorcycle,2023-01-23,114.66,92000,4,1,0.051
POL-23761455,CUST-619531,Life,2024-09-01,172.25,596000,0,1,0.185
POL-84697764,CUST-785290,Health,2023-04-05,322.75,430000,0,1,0.035
POL-58381674,CUST-548887,Health,2025-02-01,898.34,391000,0,1,0.238
POL-41562039,CUST-953075,Auto,2024-07-28,214.71,43000,3,1,0.096
POL-64646194,CUST-565883,Home,2021-05-26,141.8,1892000,0,1,0.124
POL-12019737,CUST-463324,Motorcycle,2019-05-11,76.16,16000,2,1,0.046
POL-49094606,CUST-432227,Motorcycle,2020-09-24,93.9,97000,3,1,0.191
POL-20900054,CUST-318319,Auto,2019-11-30,325.71,421000,3,0,0.227
POL-12394,CUST-548736,Business,2015-09-03,933.09,329000,0,1,0.207
POL-46155452,CUST-300692,Motorcycle,2017-10-23,133.89,17000,1,1,0.238
POL-71819757,CUST-8721,Renters,2023-06-23,45.05,80000,0,1,0.143
POL-64030858,CUST-314164,Business,2023-11-11,2038.02,2282000,0,1,0.095
POL-57772049,CUST-836726,Health,2015-08-25,331.87,58000,0,1,0.171
POL-80128487,CUST-242446,Renters,2020-06-23,17.99,43000,0,1,0.074
POL-73579795,CUST-391794,Business,2015-08-13,1289.2,2401000,0,1,0.165
POL-55262252,CUST-925013,Business,2018-09-13,524.68,2674000,0,1,0.08
POL-58667423,CUST-413927,Renters,2025-01-11,44.67,68000,0,1,0.11
POL-21913660,CUST-749666,Boat,2019-09-29,222.2,213000,2,1,0.139
POL-50782359,CUST-231307,Motorcycle,2022-02-14,37.03,20000,3,1,0.138
POL-10631350,CUST-442750,Home,2019-12-20,408.31,641000,0,1,0.069
POL-69338228,CUST-801676,Boat,2019-07-27,276.33,355000,1,1,0.154
POL-38208680,CUST-679956,Auto,2020-02-13,142.82,368000,1,1,0.127
POL-36080681,CUST-432961,Boat,2024-07-17,547.93,47000,1,1,0.179
POL-9189076,CUST-191267,Renters,2018-09-10,49.13,12000,0,1,0.214
POL-38868823,CUST-115717,Umbrella,2017-10-25,416.18,1188000,0,1,0.087
POL-82910238,CUST-474760,Home,2023-03-29,454.86,337000,0,1,0.059
POL-94015840,CUST-653004,Umbrella,2020-02-14,428.15,4478000,0,1,0.104
POL-25204672,CUST-336219,Motorcycle,2023-11-12,135.1,29000,1,1,0.197
POL-20421134,CUST-52042,Umbrella,2015-10-28,590.04,4764000,0,1,0.118
POL-2970357,CUST-194969,Renters,2024-08-05,36.77,31000,0,1,0.073
POL-37864772,CUST-282271,Life,2017-03-26,184.58,77000,0,1,0.053
POL-95991974,CUST-459713,Umbrella,2017-08-14,404.32,4275000,0,1,0.196
POL-31247296,CUST-94578,Umbrella,2015-08-19,575.98,2589000,0,1,0.008
POL-1976335,CUST-517555,Life,2018-01-21,91.69,731000,0,1,0.019
POL-45890766,CUST-440656,Health,2019-03-10,765.4,351000,0,1,0.183
POL-66893545,CUST-389438,RV,2020-10-17,813.13,272000,1,1,0.165
POL-93541005,CUST-829868,RV,2023-05-20,608.71,121000,1,1,0.073
POL-44325223,CUST-84120,Health,2016-01-13,528.68,469000,0,1,0.09
POL-7521339,CUST-279449,Boat,2017-12-23,388.89,86000,1,1,0.239
POL-9581091,CUST-569578,Motorcycle,2022-03-03,73.43,56000,1,0,0.163
POL-24374441,CUST-201528,Business,2023-06-29,960.7,3614000,0,1,0.207
POL-51214452,CUST-868485,Life,2019-09-30,187.0,307000,0,1,0.102
POL-16369402,CUST-805459,Business,2015-09-16,1831.81,2283000,0,1,0.085
POL-51646699,CUST-808688,Home,2019-09-23,157.05,983000,0,1,0.037
POL-33173547,CUST-773449,Boat,2023-01-11,579.58,430000,1,1,0.219
POL-26733470,CUST-483220,Auto,2016-01-24,125.03,244000,3,1,0.178
POL-69946108,CUST-698359,Boat,2017-02-02,645.71,91000,1,1,0.006
POL-63461570,CUST-408024,Life,2019-01-15,198.24,189000,0,1,0.132
POL-43360807,CUST-166316,Motorcycle,2020-10-20,138.51,56000,2,1,0.139
POL-99955240,CUST-982957,Renters,2016-03-18,19.17,54000,0,1,0.154
POL-69917538,CUST-128074,Auto,2024-11-03,99.91,211000,4,0,0.158
POL-64589542,CUST-669536,Motorcycle,2019-10-21,64.71,73000,2,1,0.181
POL-26672234,CUST-377934,Business,2020-07-29,2332.68,4373000,0,1,0.224
POL-89482259,CUST-228367,Business,2016-05-18,1686.1,3904000,0,1,0.11
POL-31670798,CUST-663653,RV,2017-05-31,805.77,123000,1,1,0.123
POL-43555463,CUST-15799,Auto,2022-11-17,232.32,495000,4,1,0.096
POL-37057520,CUST-613099,Life,2018-05-04,191.86,94000,0,1,0.184
POL-53124490,CUST-827477,Health,2017-07-12,630.54,196000,0,1,0.154
POL-1198544,CUST-44033,Home,2019-08-18,343.14,447000,0,1,0.068
POL-92711085,CUST-498357,Boat,2025-05-18,334.18,114000,2,0,0.065
POL-49848284,CUST-808239,Business,2018-02-17,2006.94,2043000,0,1,0.035
POL-33382936,CUST-165358,Health,2017-01-06,752.16,317000,0,1,0.007
POL-12267708,CUST-719265,Auto,2023-12-31,339.16,308000,2,1,0.208
POL-83903841,CUST-62969,Auto,2021-04-01,179.78,173000,4,1,0.13
POL-47716774,CUST-675885,Boat,2016-07-05,376.96,82000,1,1,0.108
POL-94130669,CUST-562407,Renters,2018-02-10,18.04,28000,0,0,0.183
POL-16888275,CUST-511540,Home,2017-04-27,777.91,1785000,0,1,0.198
POL-42512063,CUST-585472,Home,2019-06-14,328.98,1163000,0,1,0.113
POL-58883853,CUST-768804,RV,2021-05-27,770.46,69000,2,1,0.01
POL-2865928,CUST-722730,Home,2018-10-11,752.66,1766000,0,1,0.048
POL-48072427,CUST-759587,RV,2021-12-02,762.79,280000,1,0,0.157
POL-33647879,CUST-942316,Health,2017-10-14,336.87,247000,0,1,0.055
POL-65136149,CUST-740951,Health,2016-03-01,465.29,129000,0,1,0.047
POL-75031037,CUST-309030,Boat,2022-12-08,369.56,129000,1,0,0.214
POL-93554826,CUST-513898,Health,2024-09-22,203.2,85000,0,1,0.153
POL-76061419,CUST-195692,Life,2018-09-21,31.79,771000,0,1,0.095
POL-46662763,CUST-339403,Business,2024-09-27,969.43,3025000,0,1,0.164
POL-36953423,CUST-909809,Life,2023-06-18,178.63,932000,0,1,0.073
POL-21520928,CUST-72222,Boat,2024-12-04,494.13,355000,2,1,0.136
POL-20807167,CUST-471213,Renters,2024-07-12,18.38,25000,0,0,0.224
POL-35346140,CUST-567915,Renters,2020-07-10,29.69,69000,0,1,0.166
POL-60945449,CUST-754,Home,2021-09-27,223.34,769000,0,1,0.087
POL-50874366,CUST-769295,Motorcycle,2024-02-06,114.58,73000,4,1,0.172
POL-2512536,CUST-649838,Auto,2018-08-25,158.55,291000,2,1,0.196
POL-83241474,CUST-250385,Auto,2021-09-08,231.81,194000,3,1,0.103
POL-96771460,CUST-66418,Boat,2020-12-12,455.12,162000,1,1,0.182
POL-52008140,CUST-199092,Umbrella,2024-08-29,454.51,1191000,0,1,0.102
POL-91700797,CUST-521718,Business,2024-05-29,2251.24,4596000,0,1,0.156
POL-20687181,CUST-642818,Business,2024-11-15,1721.5,1184000,0,1,0.005
POL-43298644,CUST-429711,Auto,2020-04-23,296.65,72000,3,0,0.192
POL-14826245,CUST-100932,RV,2020-12-20,344.43,63000,1,1,0.05
POL-88434857,CUST-69918,Life,2024-05-24,171.68,465000,0,1,0.057
POL-17418007,CUST-187316,Life,2016-03-28,184.36,398000,0,1,0.138
POL-27122588,CUST-112255,Health,2016-01-10,1140.01,69000,0,1,0.189
POL-25718350,CUST-103550,RV,2023-10-01,371.76,154000,2,1,0.071
POL-76639957,CUST-672925,Auto,2016-01-13,142.1,430000,2,1,0.187
POL-88304696,CUST-513707,Motorcycle,2022-02-07,108.63,27000,3,1,0.019
POL-83747900,CUST-735381,RV,2024-06-09,805.48,250000,2,1,0.186
POL-6588161,CUST-384150,RV,2019-11-06,723.41,90000,1,1,0.198
POL-81329718,CUST-752715,Health,2019-04-01,1031.47,214000,0,1,0.106
POL-1756387,CUST-975396,Auto,2016-09-12,161.58,266000,2,1,0.242
POL-88013189,CUST-515276,Business,2019-01-17,1442.8,2543000,0,1,0.056
POL-62821834,CUST-839930,Motorcycle,2016-11-07,97.32,73000,3,0,0.133
POL-48442674,CUST-585126,Health,2016-07-11,582.41,311000,0,1,0.238
POL-49535555,CUST-832831,RV,2022-07-27,800.21,169000,1,1,0.006
POL-82803389,CUST-278727,Health,2016-06-26,647.09,300000,0,1,0.161
POL-5456373,CUST-769969,Umbrella,2024-06-29,257.51,3642000,0,0,0.024
POL-40789378,CUST-81721,Life,2016-09-09,61.34,564000,0,1,0.021
POL-69724133,CUST-101836,Motorcycle,2019-03-02,103.98,72000,2,1,0.123
POL-97330929,CUST-242239,Motorcycle,2017-03-19,67.37,54000,2,1,0.172
POL-51718263,CUST-198663,Business,2024-07-15,1313.07,147000,0,1,0.052
POL-70624297,CUST-688784,RV,2018-10-12,856.29,193000,2,1,0.163
POL-76507818,CUST-655700,Umbrella,2019-09-22,384.55,3026000,0,1,0.215
POL-74950330,CUST-785587,Home,2018-07-15,744.86,993000,0,1,0.094
POL-55725133,CUST-782351,Auto,2024-12-27,123.77,417000,1,1,0.109
POL-85714702,CUST-604570,Home,2017-04-15,127.34,990000,0,1,0.157
POL-90528859,CUST-481003,RV,2021-08-01,641.04,246000,2,1,0.074
POL-13972387,CUST-174912,Motorcycle,2022-10-04,149.49,99000,3,1,0.154
POL-73815115,CUST-421063,Umbrella,2018-07-24,425.52,1696000,0,1,0.131
POL-45300210,CUST-689472,Health,2024-01-30,1002.81,425000,0,1,0.151
POL-71658908,CUST-629057,Boat,2018-03-08,477.73,198000,1,1,0.179
POL-47288136,CUST-946324,Boat,2023-01-11,205.89,243000,1,1,0.017
POL-73830667,CUST-340424,Auto,2020-11-08,164.2,123000,2,1,0.134
POL-55343779,CUST-801305,Umbrella,2021-10-25,237.89,3621000,0,1,0.039
POL-97424311,CUST-339162,Umbrella,2022-10-26,454.54,4705000,0,1,0.157
POL-75584002,CUST-572130,Health,2019-08-03,474.58,480000,0,0,0.107
POL-50340113,CUST-802903,Renters,2019-02-18,27.85,63000,0,0,0.14
POL-99935614,CUST-266431,Health,2024-11-08,277.48,130000,0,1,0.054
POL-60720566,CUST-469237,Life,2021-08-14,71.01,157000,0,1,0.131
POL-26256,CUST-761594,Motorcycle,2022-04-01,69.62,88000,3,0,0.184
POL-38182550,CUST-624702,Business,2016-01-31,1836.99,4071000,0,1,0.001
POL-69472352,CUST-141647,Health,2015-10-09,1189.09,98000,0,0,0.154
POL-881653,CUST-314922,Life,2020-08-17,53.84,967000,0,1,0.019
POL-28833029,CUST-897287,Auto,2019-04-08,116.98,448000,4,1,0.118
POL-2912708,CUST-809000,Renters,2020-11-06,32.51,25000,0,1,0.098
POL-74311410,CUST-536107,Motorcycle,2020-03-09,114.75,57000,3,1,0.079
POL-76593789,CUST-970900,Home,2024-12-15,718.3,1866000,0,1,0.042
POL-20765467,CUST-98867,Renters,2025-03-20,39.9,67000,0,1,0.123
POL-61789789,CUST-372932,Renters,2016-02-19,38.99,83000,0,1,0.163
POL-18576833,CUST-277860,Life,2018-02-24,29.43,433000,0,1,0.193
POL-78135616,CUST-261993,Umbrella,2021-09-26,491.4,1897000,0,1,0.219
POL-34392465,CUST-850472,Health,2019-06-16,582.46,144000,0,0,0.249
POL-12335296,CUST-598199,Health,2020-08-08,642.08,326000,0,1,0.147
POL-76378602,CUST-962468,Umbrella,2022-04-18,237.64,2547000,0,0,0.126
POL-98551508,CUST-80951,Auto,2019-03-12,243.83,43000,3,1,0.1
POL-64764506,CUST-181301,Renters,2021-01-06,24.6,18000,0,0,0.206
POL-92555887,CUST-736989,Boat,2023-10-20,798.34,356000,2,1,0.118
POL-12799546,CUST-624145,RV,2025-04-18,865.2,60000,2,1,0.224
POL-5015930,CUST-766288,Life,2020-08-08,148.49,236000,0,1,0.033
POL-51210252,CUST-82289,Motorcycle,2025-04-18,130.09,26000,1,1,0.178
POL-44881018,CUST-364831,Umbrella,2016-06-11,238.99,3282000,0,1,0.213
POL-55904597,CUST-975433,Business,2022-11-18,1974.91,2891000,0,1,0.212
POL-30429530,CUST-783997,Umbrella,2017-07-18,559.09,1710000,0,0,0.147
POL-85078886,CUST-815182,Umbrella,2015-09-09,406.54,4945000,0,1,0.104
POL-7264930,CUST-319588,Auto,2021-12-31,97.54,458000,2,1,0.021
POL-5527388,CUST-334827,Boat,2024-05-31,226.71,344000,1,1,0.102
POL-75821325,CUST-156846,Auto,2024-09-05,164.01,319000,3,1,0.117
POL-67431202,CUST-731663,Home,2021-01-19,496.33,1071000,0,1,0.23
POL-20561818,CUST-52973,Life,2019-04-01,152.67,245000,0,1,0.157
POL-59809598,CUST-789410,Auto,2022-03-06,287.02,439000,1,1,0.094
POL-67743626,CUST-94458,Home,2025-04-12,714.04,617000,0,1,0.17
POL-57973424,CUST-303859,Health,2019-04-09,947.41,437000,0,1,0.013
POL-19865888,CUST-138610,Renters,2022-03-15,21.23,28000,0,1,0.103
POL-11079017,CUST-498969,Health,2021-03-18,472.8,154000,0,1,0.074
POL-6618423,CUST-574779,Boat,2025-03-19,358.73,282000,2,1,0.087
POL-35239935,CUST-89211,RV,2022-04-14,614.77,215000,1,1,0.209
POL-67353558,CUST-455596,Motorcycle,2022-04-10,48.68,85000,2,0,0.108
POL-18102047,CUST-504283,Renters,2017-09-17,22.26,76000,0,1,0.186
POL-26589676,CUST-511559,Renters,2025-01-03,18.18,38000,0,1,0.117
POL-87543303,CUST-599083,Auto,2022-03-21,328.92,296000,2,1,0.117
POL-75318641,CUST-645919,Umbrella,2018-10-30,348.91,2585000,0,1,0.225
POL-33050557,CUST-254085,Umbrella,2024-05-30,480.52,3640000,0,1,0.225
POL-35736421,CUST-814504,Life,2016-09-17,98.75,401000,0,1,0.226
POL-43407575,CUST-717999,Life,2022-10-23,184.8,371000,0,1,0.137
POL-12025190,CUST-117996,Auto,2025-04-17,198.53,348000,4,1,0.174
POL-56846657,CUST-383010,Motorcycle,2022-07-12,86.83,42000,3,1,0.15
POL-25567100,CUST-336318,Boat,2021-06-02,607.13,182000,1,0,0.219
POL-79708841,CUST-687247,RV,2021-05-09,375.5,162000,2,0,0.1
POL-40912093,CUST-177477,Auto,2015-11-27,124.29,112000,3,1,0.241
POL-82707781,CUST-861493,RV,2021-06-11,438.92,199000,1,1,0.083
POL-83642093,CUST-152901,Auto,2023-01-06,341.99,187000,2,1,0.115
POL-6023362,CUST-969107,Life,2022-12-26,105.6,741000,0,1,0.221
POL-26801295,CUST-718651,Renters,2019-06-19,25.76,34000,0,1,0.051
POL-20936786,CUST-794541,Home,2021-11-07,606.89,423000,0,1,0.211
POL-15082279,CUST-775507,Umbrella,2016-12-14,201.98,1668000,0,1,0.118
POL-32621391,CUST-995036,Motorcycle,2016-06-02,113.85,72000,4,1,0.177
POL-38612439,CUST-14400,Home,2018-01-02,371.3,768000,0,1,0.033
POL-93119618,CUST-843349,Umbrella,2021-05-02,559.21,4438000,0,1,0.218
POL-40952251,CUST-471923,Business,2017-05-21,1287.7,701000,0,1,0.167
POL-3053200,CUST-347997,Business,2023-07-05,553.79,1595000,0,1,0.092
POL-99322861,CUST-564139,Umbrella,2019-01-18,400.58,1007000,0,1,0.188
POL-27353754,CUST-572967,Home,2019-02-05,551.9,390000,0,1,0.011
POL-34716489,CUST-575458,Renters,2024-05-24,30.24,55000,0,1,0.045
POL-83623280,CUST-765380,Life,2023-09-17,74.87,456000,0,1,0.12
POL-93290869,CUST-732697,Renters,2017-11-24,48.55,65000,0,1,0.1
POL-50547291,CUST-611324,RV,2015-10-22,883.96,172000,1,1,0.183
POL-5836056,CUST-267865,Motorcycle,2024-06-15,126.43,12000,2,1,0.144
POL-8067834,CUST-297809,Motorcycle,2018-05-23,112.36,12000,4,1,0.168
POL-93486229,CUST-647983,Motorcycle,2018-11-28,122.56,50000,4,1,0.159
POL-7124981,CUST-487546,Business,2020-02-09,2114.25,3877000,0,1,0.195
POL-8938604,CUST-407523,Umbrella,2015-08-20,537.67,2530000,0,1,0.045
POL-88983888,CUST-893473,Motorcycle,2020-02-09,93.81,60000,1,1,0.084
POL-14480943,CUST-20005,Business,2021-08-15,1015.67,4419000,0,1,0.182
POL-87162488,CUST-405298,Boat,2020-06-20,460.93,269000,2,1,0.217
POL-51096850,CUST-533243,Boat,2019-06-05,420.26,491000,2,1,0.084
POL-42339783,CUST-508205,Renters,2017-03-09,41.84,13000,0,1,0.045
POL-11813934,CUST-195472,Umbrella,2024-07-15,366.82,2874000,0,1,0.159
POL-67196215,CUST-480233,Business,2018-11-16,723.37,407000,0,1,0.099
POL-95625996,CUST-22532,Life,2025-01-11,39.71,149000,0,1,0.036
POL-33204410,CUST-967070,Boat,2016-03-03,458.66,169000,2,0,0.172
POL-40926679,CUST-349773,Health,2024-07-01,1118.78,488000,0,0,0.205
POL-52801229,CUST-780550,Business,2023-10-30,1416.84,742000,0,1,0.01
POL-2465878,CUST-363625,Business,2018-03-01,2453.69,948000,0,1,0.245
POL-47698045,CUST-655602,Home,2021-06-24,336.44,1435000,0,1,0.106
POL-31702866,CUST-525600,Auto,2020-08-20,129.66,417000,3,1,0.186
POL-8322800,CUST-656190,Home,2020-03-09,685.8,1009000,0,0,0.198
POL-51965156,CUST-933654,Business,2019-11-17,1021.95,2643000,0,1,0.135
POL-74482698,CUST-995220,Health,2015-12-30,894.26,76000,0,1,0.118
POL-30277197,CUST-159077,Motorcycle,2020-04-05,62.97,34000,3,1,0.011
POL-52726977,CUST-688842,Motorcycle,2021-04-22,139.17,99000,3,1,0.102
POL-11783647,CUST-765344,Auto,2017-10-29,291.15,370000,2,1,0.116
POL-69889565,CUST-710929,Umbrella,2021-12-29,238.86,1943000,0,1,0.081
POL-56013532,CUST-252036,Home,2019-05-13,527.97,1627000,0,1,0.207
POL-20501644,CUST-447180,Business,2025-03-28,1341.53,2858000,0,1,0.119
POL-81251236,CUST-345280,RV,2020-10-22,308.8,139000,2,1,0.111
POL-72777382,CUST-138173,Boat,2023-02-19,712.61,287000,1,1,0.043
POL-87573396,CUST-145308,Motorcycle,2019-01-04,60.68,14000,1,1,0.14
POL-72659280,CUST-717276,Umbrella,2025-05-18,233.24,4137000,0,0,0.092
POL-18536762,CUST-324008,Renters,2018-12-08,41.28,69000,0,1,0.007
POL-18153282,CUST-450955,Business,2024-05-27,1669.87,3050000,0,1,0.104
POL-88077934,CUST-978352,Auto,2017-12-17,282.87,174000,4,0,0.094
POL-21212832,CUST-332918,RV,2025-02-06,392.19,209000,1,1,0.055
POL-74804948,CUST-558850,Home,2016-08-24,499.52,475000,0,1,0.192
POL-24714210,CUST-333025,Motorcycle,2017-07-04,96.01,56000,2,1,0.15
POL-97586963,CUST-30915,Umbrella,2017-12-20,508.2,3644000,0,1,0.221
POL-55571528,CUST-431228,Umbrella,2020-11-30,400.92,3234000,0,1,0.215
POL-59459055,CUST-781828,Boat,2020-08-26,654.1,175000,2,1,0.218
POL-20395330,CUST-816953,Motorcycle,2020-02-25,64.61,80000,3,1,0.164
POL-14330619,CUST-137935,Home,2018-09-09,368.35,1470000,0,1,0.105
POL-3516265,CUST-799484,Health,2018-08-20,836.42,374000,0,1,0.152
POL-81282861,CUST-594587,RV,2020-01-13,999.24,207000,2,0,0.081
POL-80042177,CUST-243461,Health,2019-06-03,366.46,378000,0,1,0.023
POL-92258298,CUST-27351,Umbrella,2019-06-03,209.09,3522000,0,1,0.164
POL-10667011,CUST-721568,RV,2021-08-09,657.93,101000,1,1,0.181
POL-17996802,CUST-526725,Health,2023-08-08,375.21,424000,0,0,0.081
POL-95565589,CUST-681121,Renters,2023-06-20,17.27,14000,0,1,0.115
POL-24692904,CUST-893522,Health,2021-11-08,883.67,283000,0,0,0.199
POL-65960711,CUST-496864,Boat,2022-01-31,500.13,83000,2,1,0.227
POL-21983035,CUST-202647,Health,2017-10-31,662.21,87000,0,1,0.008
POL-4325777,CUST-428436,Motorcycle,2019-05-06,134.05,72000,4,1,0.104
POL-36219821,CUST-996354,Renters,2015-10-01,45.92,80000,0,1,0.194
POL-29870720,CUST-778427,RV,2022-07-09,800.33,165000,2,1,0.015
POL-27455861,CUST-69348,Motorcycle,2018-12-11,129.4,15000,3,1,0.232
POL-58959861,CUST-909250,Boat,2018-07-04,457.15,90000,1,1,0.066
POL-92323369,CUST-340677,Business,2023-10-30,2007.16,1038000,0,1,0.092
POL-33122766,CUST-448324,Umbrella,2023-04-12,256.78,2020000,0,1,0.053
POL-5613827,CUST-637460,Home,2022-05-19,331.02,1555000,0,1,0.225
POL-96663730,CUST-328096,Boat,2021-12-18,651.5,422000,2,1,0.172
POL-82074794,CUST-984758,Umbrella,2022-03-14,514.95,3934000,0,1,0.069
POL-79699265,CUST-562203,Auto,2025-03-22,285.56,103000,3,1,0.22
POL-86086421,CUST-918325,Business,2024-06-05,1225.45,2543000,0,1,0.179
POL-69880338,CUST-114626,Business,2016-02-24,1767.79,4087000,0,1,0.168
POL-61324136,CUST-867182,Life,2023-03-06,155.15,779000,0,1,0.152
POL-32980201,CUST-543899,Motorcycle,2016-03-19,60.88,40000,1,1,0.146
POL-53098035,CUST-770881,Life,2024-08-23,127.24,322000,0,1,0.127
POL-74853354,CUST-406216,RV,2016-02-28,584.09,212000,1,0,0.161
POL-84644215,CUST-51690,Business,2024-04-10,2205.22,2737000,0,1,0.094
POL-39081432,CUST-460905,Boat,2018-09-21,589.03,482000,2,1,0.224
POL-40876565,CUST-811259,Auto,2022-04-07,260.56,59000,3,1,0.052
POL-61920968,CUST-174573,Life,2020-05-10,73.71,866000,0,1,0.03
POL-39516346,CUST-642917,Health,2022-09-06,556.5,291000,0,1,0.16
POL-92603918,CUST-542081,Auto,2016-06-02,306.79,468000,2,1,0.091
POL-62220513,CUST-870206,Auto,2017-11-29,187.59,77000,3,1,0.068
POL-12138759,CUST-757750,RV,2023-03-06,892.62,191000,1,0,0.014
POL-15189633,CUST-188503,Business,2024-01-04,1545.9,2153000,0,1,0.185
POL-93430858,CUST-572949,Health,2025-06-14,428.34,426000,0,1,0.01
POL-52756521,CUST-433648,Business,2017-10-17,1031.53,2428000,0,1,0.048
POL-60516875,CUST-26122,Home,2020-12-29,734.3,378000,0,1,0.015
POL-60891997,CUST-618990,Health,2018-07-15,443.94,449000,0,1,0.116
POL-61026547,CUST-94560,RV,2018-12-05,917.15,63000,2,1,0.018
POL-43496580,CUST-725318,Boat,2019-09-30,269.84,69000,2,1,0.136
POL-96418622,CUST-768881,Health,2018-04-14,798.29,207000,0,1,0.145
POL-12239481,CUST-119710,Home,2017-08-05,603.99,1028000,0,1,0.049
POL-85103759,CUST-380573,Business,2023-02-20,2011.09,104000,0,1,0.102
POL-70305568,CUST-741635,Renters,2016-12-11,32.24,33000,0,1,0.121
POL-97559354,CUST-829493,Renters,2022-01-10,48.3,49000,0,1,0.133
POL-82150984,CUST-995889,Umbrella,2024-03-13,310.12,3354000,0,1,0.156
POL-50825385,CUST-577079,Home,2018-03-19,784.06,482000,0,1,0.08
POL-5892974,CUST-805579,RV,2021-12-20,629.35,93000,1,1,0.108
POL-44988861,CUST-592960,Renters,2018-05-26,18.31,68000,0,1,0.172
