policy_id,customer_id,policy_type,coverage_amount,premium_amount,deductible,start_date,end_date,renewal_date,policy_status,agent_id,acquisition_channel
POL0023291,CUST002702,Life,695368,2781.47,0,2020-10-28,2021-10-28,2021-10-28,Active,AGT087,Phone
POL0023292,CUST006814,Auto,100000,1600.0,1000,2022-04-30,2023-04-30,2023-04-30,Active,AGT022,Online
POL0023293,CUST008552,Home,286441,1833.22,500,2022-08-02,2023-08-02,2023-08-02,Active,AGT106,Phone
POL0023294,CUST013689,Life,738443,2953.77,0,2022-07-06,2023-07-06,2023-07-06,Active,AGT161,Referral
POL0023295,CUST004855,Health,100000,6400.0,1000,2024-06-24,2025-06-24,2025-06-24,Active,AGT197,Agent
POL0023296,CUST001828,Life,579240,2316.96,0,2022-10-17,2023-10-17,2023-10-17,Active,AGT041,Online
POL0023297,CUST011356,Health,500000,52000.0,2500,2023-02-21,2024-02-21,2024-02-21,Lapsed,AGT126,Agent
POL0023298,CUST012208,Health,100000,10400.0,2500,2026-05-13,2027-05-13,2027-05-13,Active,AGT109,Agent
POL0023299,CUST013488,Auto,100000,1600.0,500,2025-05-12,2026-05-12,2026-05-12,Active,AGT039,Phone
POL0023300,CUST013075,Home,87952,703.62,1000,2023-01-10,2024-01-10,2024-01-10,Active,AGT056,Referral
POL0023301,CUST011076,Home,148403,949.78,5000,2022-01-26,2023-01-26,2023-01-26,Active,AGT162,Online
POL0023302,CUST011226,Life,235301,1176.51,0,2024-03-08,2025-03-08,2025-03-08,Active,AGT146,Referral
POL0023303,CUST011783,Health,250000,26000.0,5000,2023-12-28,2024-12-27,2024-12-27,Lapsed,AGT102,Online
POL0023304,CUST014177,Life,240517,962.07,0,2024-04-10,2025-04-10,2025-04-10,Active,AGT005,Agent
POL0023305,CUST006724,Health,250000,16000.0,500,2025-08-10,2026-08-10,2026-08-10,Active,AGT108,Agent
POL0023306,CUST011494,Home,225423,1803.38,2500,2022-03-21,2023-03-21,2023-03-21,Active,AGT003,Walk-in
POL0023307,CUST004077,Life,302780,1211.12,0,2021-05-04,2022-05-04,2022-05-04,Cancelled,AGT046,Agent
POL0023308,CUST005988,Home,174223,1393.78,2500,2026-02-12,2027-02-12,2027-02-12,Active,AGT118,Agent
POL0023309,CUST003293,Auto,100000,2600.0,250,2022-01-09,2023-01-09,2023-01-09,Active,AGT195,Walk-in
POL0023310,CUST002662,Home,56322,450.58,2500,2024-01-27,2025-01-26,2025-01-26,Active,AGT182,Agent
POL0023311,CUST010184,Health,250000,20000.0,2500,2023-10-29,2024-10-28,2024-10-28,Active,AGT194,Online
POL0023312,CUST014996,Health,500000,52000.0,500,2024-12-10,2025-12-10,2025-12-10,Active,AGT069,Online
POL0023313,CUST006391,Auto,100000,1600.0,1000,2020-06-06,2021-06-06,2021-06-06,Active,AGT053,Online
POL0023314,CUST006690,Life,521492,3389.7,0,2021-11-24,2022-11-24,2022-11-24,Active,AGT043,Online
POL0023315,CUST008893,Business,116814,1168.14,2500,2021-07-27,2022-07-27,2022-07-27,Lapsed,AGT061,Phone
POL0023316,CUST002857,Home,278295,2226.36,500,2020-12-17,2021-12-17,2021-12-17,Active,AGT101,Agent
POL0023317,CUST011692,Health,500000,32000.0,500,2024-01-25,2025-01-24,2025-01-24,Active,AGT133,Walk-in
POL0023318,CUST014215,Home,69981,559.85,1000,2021-10-10,2022-10-10,2022-10-10,Active,AGT071,Phone
POL0023319,CUST011542,Home,120989,1258.29,5000,2024-09-05,2025-09-05,2025-09-05,Active,AGT041,Agent
POL0023320,CUST001679,Home,151982,972.68,500,2023-08-29,2024-08-28,2024-08-28,Active,AGT036,Agent
POL0023321,CUST008108,Home,56760,590.3,1000,2022-05-31,2023-05-31,2023-05-31,Active,AGT188,Phone
POL0023322,CUST005270,Auto,100000,2600.0,250,2026-01-30,2027-01-30,2027-01-30,Active,AGT174,Walk-in
POL0023323,CUST014899,Travel,10000,1200.0,0,2021-04-13,2022-04-13,2022-04-13,Active,AGT023,Online
POL0023324,CUST013501,Life,414699,2695.54,0,2020-09-25,2021-09-25,2021-09-25,Active,AGT018,Online
POL0023325,CUST003233,Auto,50000,1000.0,250,2023-05-23,2024-05-22,2024-05-22,Active,AGT196,Online
POL0023326,CUST003645,Health,250000,20000.0,1000,2023-10-21,2024-10-20,2024-10-20,Active,AGT062,Agent
POL0023327,CUST003932,Life,368377,1473.51,0,2025-02-24,2026-02-24,2026-02-24,Active,AGT056,Agent
POL0023328,CUST002870,Health,100000,6400.0,1000,2023-01-21,2024-01-21,2024-01-21,Active,AGT066,Online
POL0023329,CUST000354,Auto,500000,10000.0,2000,2024-02-26,2025-02-25,2025-02-25,Cancelled,AGT131,Phone
POL0023330,CUST000754,Auto,50000,1000.0,1000,2025-07-02,2026-07-02,2026-07-02,Active,AGT187,Agent
POL0023331,CUST009664,Home,54095,346.21,5000,2020-10-22,2021-10-22,2021-10-22,Active,AGT137,Referral
POL0023332,CUST001654,Health,250000,20000.0,500,2023-03-05,2024-03-04,2024-03-04,Lapsed,AGT179,Agent
POL0023333,CUST006734,Auto,250000,6500.0,500,2023-06-01,2024-05-31,2024-05-31,Active,AGT062,Online
POL0023334,CUST014382,Home,79055,505.95,2500,2024-01-25,2025-01-24,2025-01-24,Active,AGT099,Online
POL0023335,CUST007404,Home,125316,802.02,500,2020-12-26,2021-12-26,2021-12-26,Lapsed,AGT055,Agent
POL0023336,CUST014148,Life,929536,3718.14,0,2024-06-07,2025-06-07,2025-06-07,Active,AGT030,Phone
POL0023337,CUST012475,Health,250000,16000.0,1000,2022-11-23,2023-11-23,2023-11-23,Lapsed,AGT057,Walk-in
POL0023338,CUST007105,Travel,100000,12000.0,0,2024-08-11,2025-08-11,2025-08-11,Active,AGT039,Phone
POL0023339,CUST013376,Home,249801,1598.73,2500,2025-07-13,2026-07-13,2026-07-13,Active,AGT051,Online
POL0023340,CUST004290,Health,1000000,64000.0,2500,2023-10-04,2024-10-03,2024-10-03,Active,AGT025,Online
POL0023341,CUST012549,Life,247805,991.22,0,2024-07-26,2025-07-26,2025-07-26,Active,AGT066,Walk-in
POL0023342,CUST010076,Life,604620,2418.48,0,2025-05-23,2026-05-23,2026-05-23,Active,AGT043,Phone
POL0023343,CUST012453,Auto,50000,1300.0,2000,2023-06-20,2024-06-19,2024-06-19,Lapsed,AGT198,Agent
POL0023344,CUST010387,Life,594429,2972.14,0,2021-08-02,2022-08-02,2022-08-02,Active,AGT112,Online
POL0023345,CUST008535,Home,83070,531.65,2500,2025-03-18,2026-03-18,2026-03-18,Active,AGT189,Walk-in
POL0023346,CUST007978,Auto,50000,800.0,1000,2025-01-01,2026-01-01,2026-01-01,Active,AGT114,Phone
POL0023347,CUST013922,Health,50000,3200.0,5000,2025-03-31,2026-03-31,2026-03-31,Active,AGT036,Phone
POL0023348,CUST006539,Auto,25000,500.0,2000,2024-09-24,2025-09-24,2025-09-24,Active,AGT159,Online
POL0023349,CUST007596,Home,131556,1052.45,500,2024-10-06,2025-10-06,2025-10-06,Active,AGT011,Online
POL0023350,CUST004436,Auto,50000,1000.0,250,2023-12-26,2024-12-25,2024-12-25,Lapsed,AGT015,Online
POL0023351,CUST009019,Auto,25000,500.0,500,2023-10-02,2024-10-01,2024-10-01,Active,AGT094,Online
POL0023352,CUST000362,Home,528457,3382.12,500,2025-08-17,2026-08-17,2026-08-17,Active,AGT074,Online
POL0023353,CUST010528,Home,237396,1899.17,5000,2022-10-19,2023-10-19,2023-10-19,Active,AGT184,Online
POL0023354,CUST011819,Home,345130,2208.83,1000,2022-07-06,2023-07-06,2023-07-06,Active,AGT149,Phone
POL0023355,CUST000088,Auto,100000,2600.0,500,2022-04-09,2023-04-09,2023-04-09,Active,AGT012,Phone
POL0023356,CUST012631,Auto,100000,2600.0,500,2021-12-26,2022-12-26,2022-12-26,Active,AGT049,Online
POL0023357,CUST001916,Home,100339,802.71,500,2020-04-30,2021-04-30,2021-04-30,Cancelled,AGT089,Phone
POL0023358,CUST005509,Auto,250000,5000.0,1000,2024-12-12,2025-12-12,2025-12-12,Active,AGT053,Agent
POL0023359,CUST014301,Business,104318,1356.13,5000,2025-06-09,2026-06-09,2026-06-09,Active,AGT107,Phone
POL0023360,CUST011334,Auto,250000,4000.0,500,2021-03-24,2022-03-24,2022-03-24,Active,AGT087,Phone
POL0023361,CUST003392,Health,250000,16000.0,5000,2025-02-08,2026-02-08,2026-02-08,Active,AGT192,Phone
POL0023362,CUST006770,Home,281259,1800.06,500,2023-01-19,2024-01-19,2024-01-19,Lapsed,AGT078,Online
POL0023363,CUST008951,Life,489009,3178.56,0,2022-02-25,2023-02-25,2023-02-25,Lapsed,AGT152,Online
POL0023364,CUST011000,Home,120827,773.29,2500,2023-09-08,2024-09-07,2024-09-07,Active,AGT151,Online
POL0023365,CUST011774,Health,50000,4000.0,5000,2025-07-04,2026-07-04,2026-07-04,Active,AGT079,Phone
POL0023366,CUST005440,Home,517546,4140.37,500,2024-05-03,2025-05-03,2025-05-03,Active,AGT095,Online
POL0023367,CUST001567,Life,877666,3510.66,0,2020-11-23,2021-11-23,2021-11-23,Active,AGT175,Online
POL0023368,CUST005523,Health,250000,16000.0,5000,2023-07-10,2024-07-09,2024-07-09,Active,AGT156,Online
POL0023369,CUST008393,Life,763268,3053.07,0,2021-10-29,2022-10-29,2022-10-29,Active,AGT041,Agent
POL0023370,CUST012815,Life,135220,676.1,0,2022-05-04,2023-05-04,2023-05-04,Cancelled,AGT054,Phone
POL0023371,CUST005123,Travel,25000,4875.0,250,2021-11-27,2022-11-27,2022-11-27,Active,AGT153,Online
POL0023372,CUST006761,Health,500000,52000.0,500,2026-03-10,2027-03-10,2027-03-10,Active,AGT022,Online
POL0023373,CUST009667,Home,259673,1661.91,1000,2023-02-13,2024-02-13,2024-02-13,Lapsed,AGT076,Agent
POL0023374,CUST012719,Life,447267,1789.07,0,2025-07-09,2026-07-09,2026-07-09,Active,AGT088,Online
POL0023375,CUST011643,Health,250000,16000.0,1000,2024-11-29,2025-11-29,2025-11-29,Active,AGT056,Phone
POL0023376,CUST001959,Health,250000,16000.0,500,2024-02-13,2025-02-12,2025-02-12,Lapsed,AGT120,Agent
POL0023377,CUST003318,Travel,25000,3750.0,500,2021-09-10,2022-09-10,2022-09-10,Lapsed,AGT134,Online
POL0023378,CUST009984,Home,102980,659.07,500,2022-01-21,2023-01-21,2023-01-21,Cancelled,AGT111,Online
POL0023379,CUST003433,Auto,250000,5000.0,500,2024-09-02,2025-09-02,2025-09-02,Active,AGT043,Agent
POL0023380,CUST009762,Home,200164,1281.05,5000,2020-10-27,2021-10-27,2021-10-27,Active,AGT046,Agent
POL0023381,CUST007532,Home,160262,1025.68,5000,2020-06-23,2021-06-23,2021-06-23,Active,AGT166,Walk-in
POL0023382,CUST012960,Auto,25000,650.0,500,2023-07-06,2024-07-05,2024-07-05,Lapsed,AGT150,Online
POL0023383,CUST011948,Life,510728,3319.73,0,2023-06-21,2024-06-20,2024-06-20,Lapsed,AGT166,Walk-in
POL0023384,CUST007321,Auto,100000,1600.0,2000,2021-08-01,2022-08-01,2022-08-01,Active,AGT065,Agent
POL0023385,CUST013946,Travel,50000,6000.0,500,2025-05-05,2026-05-05,2026-05-05,Active,AGT160,Agent
POL0023386,CUST009488,Auto,100000,1600.0,500,2024-01-08,2025-01-07,2025-01-07,Active,AGT015,Online
POL0023387,CUST005978,Business,29006,377.08,2500,2025-08-23,2026-08-23,2026-08-23,Active,AGT194,Online
POL0023388,CUST006849,Life,413671,2068.36,0,2025-03-17,2026-03-17,2026-03-17,Active,AGT003,Phone
POL0023389,CUST013435,Travel,50000,6000.0,0,2022-03-08,2023-03-08,2023-03-08,Active,AGT198,Online
POL0023390,CUST006841,Life,434633,1738.53,0,2020-09-17,2021-09-17,2021-09-17,Active,AGT145,Walk-in
POL0023391,CUST010264,Home,163258,1697.88,1000,2020-08-06,2021-08-06,2021-08-06,Active,AGT121,Walk-in
POL0023392,CUST004470,Home,144718,926.2,2500,2022-06-29,2023-06-29,2023-06-29,Lapsed,AGT158,Online
POL0023393,CUST009256,Life,570325,2281.3,0,2025-06-02,2026-06-02,2026-06-02,Active,AGT032,Online
POL0023394,CUST003577,Home,91975,588.64,1000,2022-09-29,2023-09-29,2023-09-29,Active,AGT156,Agent
POL0023395,CUST003159,Auto,100000,2600.0,1000,2023-02-05,2024-02-05,2024-02-05,Lapsed,AGT144,Online
POL0023396,CUST004182,Home,98211,785.69,2500,2021-03-24,2022-03-24,2022-03-24,Lapsed,AGT139,Online
POL0023397,CUST000134,Auto,50000,800.0,1000,2023-05-12,2024-05-11,2024-05-11,Active,AGT197,Online
POL0023398,CUST008436,Auto,250000,6500.0,500,2025-06-13,2026-06-13,2026-06-13,Active,AGT046,Phone
POL0023399,CUST006699,Life,311854,1559.27,0,2021-04-08,2022-04-08,2022-04-08,Active,AGT160,Agent
POL0023400,CUST011545,Auto,50000,1000.0,500,2020-12-09,2021-12-09,2021-12-09,Active,AGT152,Online
POL0023401,CUST009224,Life,518050,2072.2,0,2022-09-18,2023-09-18,2023-09-18,Active,AGT113,Online
POL0023402,CUST010832,Auto,100000,1600.0,2000,2024-05-09,2025-05-09,2025-05-09,Lapsed,AGT029,Agent
POL0023403,CUST001730,Auto,100000,2000.0,2000,2025-06-16,2026-06-16,2026-06-16,Active,AGT182,Online
POL0023404,CUST009635,Life,519560,2078.24,0,2025-06-08,2026-06-08,2026-06-08,Active,AGT117,Online
POL0023405,CUST013728,Life,258362,1291.81,0,2020-09-27,2021-09-27,2021-09-27,Active,AGT178,Online
POL0023406,CUST001821,Home,79238,633.9,1000,2022-12-02,2023-12-02,2023-12-02,Active,AGT008,Agent
POL0023407,CUST008766,Health,250000,16000.0,5000,2021-07-22,2022-07-22,2022-07-22,Cancelled,AGT084,Phone
POL0023408,CUST005335,Auto,100000,1600.0,500,2023-07-10,2024-07-09,2024-07-09,Active,AGT132,Agent
POL0023409,CUST000250,Auto,100000,2600.0,250,2023-03-28,2024-03-27,2024-03-27,Active,AGT173,Phone
POL0023410,CUST004097,Home,139630,893.63,5000,2025-01-03,2026-01-03,2026-01-03,Active,AGT082,Phone
POL0023411,CUST012517,Life,230235,1496.53,0,2022-07-20,2023-07-20,2023-07-20,Lapsed,AGT047,Agent
POL0023412,CUST011879,Home,271626,2173.01,1000,2025-10-17,2026-10-17,2026-10-17,Active,AGT043,Online
POL0023413,CUST003015,Life,211371,1373.91,0,2022-02-21,2023-02-21,2023-02-21,Cancelled,AGT187,Online
POL0023414,CUST002123,Life,608996,3044.98,0,2020-12-07,2021-12-07,2021-12-07,Active,AGT052,Agent
POL0023415,CUST012482,Life,800605,5203.93,0,2022-04-27,2023-04-27,2023-04-27,Lapsed,AGT151,Walk-in
POL0023416,CUST007062,Business,77378,619.02,10000,2022-11-17,2023-11-17,2023-11-17,Active,AGT039,Agent
POL0023417,CUST004686,Health,100000,6400.0,1000,2023-04-12,2024-04-11,2024-04-11,Active,AGT026,Agent
POL0023418,CUST007124,Auto,250000,4000.0,250,2022-09-21,2023-09-21,2023-09-21,Active,AGT028,Online
POL0023419,CUST011616,Auto,25000,500.0,1000,2022-05-05,2023-05-05,2023-05-05,Active,AGT125,Online
POL0023420,CUST005345,Health,500000,32000.0,5000,2022-11-10,2023-11-10,2023-11-10,Active,AGT067,Online
POL0023421,CUST008996,Travel,25000,3750.0,0,2021-06-09,2022-06-09,2022-06-09,Active,AGT012,Agent
POL0023422,CUST008408,Health,100000,6400.0,2500,2021-10-24,2022-10-24,2022-10-24,Active,AGT050,Referral
POL0023423,CUST011459,Life,516826,2067.3,0,2023-11-09,2024-11-08,2024-11-08,Lapsed,AGT026,Agent
POL0023424,CUST010953,Auto,100000,2600.0,1000,2026-03-24,2027-03-24,2027-03-24,Active,AGT152,Phone
POL0023425,CUST011031,Auto,100000,2000.0,250,2024-03-13,2025-03-13,2025-03-13,Active,AGT007,Agent
POL0023426,CUST008770,Life,209092,836.37,0,2022-04-18,2023-04-18,2023-04-18,Active,AGT050,Agent
POL0023427,CUST008241,Auto,250000,4000.0,1000,2023-01-19,2024-01-19,2024-01-19,Active,AGT088,Online
POL0023428,CUST003648,Auto,250000,5000.0,2000,2021-11-18,2022-11-18,2022-11-18,Active,AGT058,Phone
POL0023429,CUST000222,Life,416186,1664.74,0,2021-10-29,2022-10-29,2022-10-29,Lapsed,AGT198,Phone
POL0023430,CUST011520,Life,1036256,5181.28,0,2022-10-02,2023-10-02,2023-10-02,Lapsed,AGT004,Agent
POL0023431,CUST002610,Life,249530,998.12,0,2025-08-07,2026-08-07,2026-08-07,Active,AGT090,Online
POL0023432,CUST010909,Home,119588,1243.72,5000,2023-01-11,2024-01-11,2024-01-11,Active,AGT024,Online
POL0023433,CUST007006,Life,368812,1844.06,0,2024-11-28,2025-11-28,2025-11-28,Active,AGT097,Online
POL0023434,CUST009796,Life,1611980,6447.92,0,2024-12-31,2025-12-31,2025-12-31,Active,AGT001,Agent
POL0023435,CUST003672,Home,84593,541.4,500,2022-02-28,2023-02-28,2023-02-28,Active,AGT174,Online
POL0023436,CUST002947,Health,500000,32000.0,5000,2026-01-25,2027-01-25,2027-01-25,Active,AGT069,Phone
POL0023437,CUST006650,Auto,250000,4000.0,250,2026-06-21,2027-06-21,2027-06-21,Active,AGT127,Online
POL0023438,CUST002361,Health,500000,40000.0,1000,2022-04-20,2023-04-20,2023-04-20,Active,AGT069,Online
POL0023439,CUST010347,Home,97636,624.87,500,2025-02-24,2026-02-24,2026-02-24,Active,AGT041,Agent
POL0023440,CUST009365,Business,46859,468.59,2500,2024-04-29,2025-04-29,2025-04-29,Active,AGT147,Agent
POL0023441,CUST009429,Home,76334,488.54,5000,2021-06-20,2022-06-20,2022-06-20,Active,AGT052,Agent
POL0023442,CUST001098,Health,100000,8000.0,500,2020-12-08,2021-12-08,2021-12-08,Active,AGT119,Agent
POL0023443,CUST005488,Home,191717,1993.86,2500,2023-08-25,2024-08-24,2024-08-24,Active,AGT186,Walk-in
POL0023444,CUST011940,Life,463234,3011.02,0,2020-07-18,2021-07-18,2021-07-18,Active,AGT006,Phone
POL0023445,CUST010086,Health,500000,52000.0,1000,2020-08-15,2021-08-15,2021-08-15,Active,AGT168,Agent
POL0023446,CUST001724,Home,53325,554.58,500,2021-04-01,2022-04-01,2022-04-01,Lapsed,AGT082,Online
POL0023447,CUST007338,Auto,25000,650.0,500,2024-10-16,2025-10-16,2025-10-16,Active,AGT062,Online
POL0023448,CUST002986,Life,289962,1884.75,0,2022-12-26,2023-12-26,2023-12-26,Lapsed,AGT129,Phone
POL0023449,CUST006033,Auto,250000,5000.0,250,2025-09-22,2026-09-22,2026-09-22,Active,AGT113,Online
POL0023450,CUST014974,Life,474203,1896.81,0,2023-01-17,2024-01-17,2024-01-17,Active,AGT079,Agent
POL0023451,CUST013973,Auto,250000,5000.0,1000,2025-07-20,2026-07-20,2026-07-20,Active,AGT090,Online
POL0023452,CUST014722,Auto,50000,1000.0,1000,2026-05-16,2027-05-16,2027-05-16,Active,AGT034,Agent
POL0023453,CUST007962,Home,70009,448.06,5000,2022-12-16,2023-12-16,2023-12-16,Active,AGT169,Agent
POL0023454,CUST004256,Home,170132,1088.84,500,2025-07-02,2026-07-02,2026-07-02,Active,AGT164,Online
POL0023455,CUST012088,Auto,250000,6500.0,500,2023-04-29,2024-04-28,2024-04-28,Cancelled,AGT154,Agent
POL0023456,CUST003370,Life,616062,2464.25,0,2024-10-10,2025-10-10,2025-10-10,Active,AGT189,Agent
POL0023457,CUST004644,Travel,50000,6000.0,0,2023-02-23,2024-02-23,2024-02-23,Active,AGT014,Online
POL0023458,CUST010918,Auto,100000,1600.0,1000,2025-04-13,2026-04-13,2026-04-13,Active,AGT041,Online
POL0023459,CUST007076,Life,150707,602.83,0,2024-11-01,2025-11-01,2025-11-01,Active,AGT045,Phone
POL0023460,CUST005302,Home,78749,818.99,1000,2023-07-29,2024-07-28,2024-07-28,Cancelled,AGT042,Online
POL0023461,CUST003392,Auto,100000,1600.0,1000,2025-03-24,2026-03-24,2026-03-24,Active,AGT043,Online
POL0023462,CUST000172,Home,72388,752.84,1000,2024-08-15,2025-08-15,2025-08-15,Active,AGT198,Phone
POL0023463,CUST009242,Life,263217,1316.09,0,2025-08-13,2026-08-13,2026-08-13,Active,AGT148,Phone
POL0023464,CUST001581,Auto,100000,2000.0,250,2025-05-10,2026-05-10,2026-05-10,Active,AGT107,Online
POL0023465,CUST004060,Auto,25000,400.0,250,2020-12-11,2021-12-11,2021-12-11,Active,AGT195,Online
POL0023466,CUST002023,Auto,25000,500.0,250,2023-01-19,2024-01-19,2024-01-19,Active,AGT022,Online
POL0023467,CUST011540,Auto,100000,2600.0,2000,2024-01-13,2025-01-12,2025-01-12,Lapsed,AGT186,Referral
POL0023468,CUST007833,Auto,100000,1600.0,500,2025-06-27,2026-06-27,2026-06-27,Active,AGT055,Online
POL0023469,CUST006671,Life,564054,3666.35,0,2023-01-23,2024-01-23,2024-01-23,Active,AGT024,Agent
POL0023470,CUST004527,Home,98133,628.05,500,2025-03-17,2026-03-17,2026-03-17,Active,AGT147,Walk-in
POL0023471,CUST004915,Auto,100000,1600.0,2000,2022-07-03,2023-07-03,2023-07-03,Active,AGT177,Phone
POL0023472,CUST012450,Business,39255,314.04,10000,2020-11-19,2021-11-19,2021-11-19,Active,AGT196,Agent
POL0023473,CUST003941,Auto,100000,2600.0,500,2024-12-28,2025-12-28,2025-12-28,Active,AGT195,Online
POL0023474,CUST009760,Life,772765,3091.06,0,2025-04-02,2026-04-02,2026-04-02,Active,AGT027,Online
POL0023475,CUST003308,Home,51465,329.38,5000,2020-05-31,2021-05-31,2021-05-31,Active,AGT142,Agent
POL0023476,CUST014552,Life,278859,1115.44,0,2025-09-02,2026-09-02,2026-09-02,Active,AGT004,Online
POL0023477,CUST012676,Life,472606,1890.42,0,2022-08-12,2023-08-12,2023-08-12,Active,AGT016,Referral
POL0023478,CUST014998,Life,226678,1133.39,0,2025-05-27,2026-05-27,2026-05-27,Active,AGT145,Agent
POL0023479,CUST010710,Home,117954,1226.72,1000,2024-01-03,2025-01-02,2025-01-02,Active,AGT042,Online
POL0023480,CUST012090,Home,101201,647.69,5000,2021-06-20,2022-06-20,2022-06-20,Active,AGT005,Phone
POL0023481,CUST002107,Life,233540,1518.01,0,2023-05-16,2024-05-15,2024-05-15,Cancelled,AGT148,Phone
POL0023482,CUST011579,Auto,250000,5000.0,250,2024-02-26,2025-02-25,2025-02-25,Active,AGT180,Online
POL0023483,CUST000282,Travel,10000,1500.0,500,2021-01-23,2022-01-23,2022-01-23,Active,AGT190,Agent
POL0023484,CUST006422,Home,388496,2486.37,500,2020-09-06,2021-09-06,2021-09-06,Active,AGT119,Agent
POL0023485,CUST011579,Home,85267,682.14,1000,2024-10-05,2025-10-05,2025-10-05,Active,AGT034,Phone
POL0023486,CUST008138,Home,58510,608.5,2500,2021-02-28,2022-02-28,2022-02-28,Active,AGT013,Online
POL0023487,CUST004767,Home,135403,1083.22,5000,2023-10-22,2024-10-21,2024-10-21,Cancelled,AGT113,Referral
POL0023488,CUST011943,Health,100000,6400.0,500,2023-02-11,2024-02-11,2024-02-11,Active,AGT179,Referral
POL0023489,CUST006381,Health,100000,8000.0,1000,2024-12-03,2025-12-03,2025-12-03,Active,AGT132,Agent
POL0023490,CUST012737,Health,100000,8000.0,2500,2025-11-09,2026-11-09,2026-11-09,Active,AGT156,Online
POL0023491,CUST009885,Auto,100000,2000.0,500,2023-02-20,2024-02-20,2024-02-20,Active,AGT021,Phone
POL0023492,CUST011305,Life,211598,1057.99,0,2022-12-08,2023-12-08,2023-12-08,Cancelled,AGT188,Phone
POL0023493,CUST009069,Home,113196,1177.24,500,2023-08-15,2024-08-14,2024-08-14,Lapsed,AGT044,Online
POL0023494,CUST011266,Travel,50000,6000.0,500,2025-09-23,2026-09-23,2026-09-23,Active,AGT166,Referral
POL0023495,CUST008580,Home,364955,2919.64,500,2022-11-17,2023-11-17,2023-11-17,Active,AGT151,Phone
POL0023496,CUST004022,Home,196892,1260.11,500,2020-09-10,2021-09-10,2021-09-10,Active,AGT036,Phone
POL0023497,CUST011745,Business,151587,1212.7,2500,2021-08-01,2022-08-01,2022-08-01,Active,AGT019,Agent
POL0023498,CUST002225,Home,161128,1031.22,2500,2023-02-11,2024-02-11,2024-02-11,Active,AGT111,Agent
POL0023499,CUST007471,Auto,100000,1600.0,250,2025-03-27,2026-03-27,2026-03-27,Active,AGT054,Phone
POL0023500,CUST005567,Home,115520,739.33,2500,2023-02-04,2024-02-04,2024-02-04,Active,AGT122,Referral
POL0023501,CUST002532,Travel,10000,1500.0,0,2023-12-30,2024-12-29,2024-12-29,Active,AGT038,Agent
POL0023502,CUST011576,Auto,50000,1000.0,500,2022-09-13,2023-09-13,2023-09-13,Active,AGT091,Agent
POL0023503,CUST001582,Auto,100000,2000.0,250,2022-01-17,2023-01-17,2023-01-17,Lapsed,AGT006,Agent
POL0023504,CUST004843,Auto,100000,1600.0,1000,2022-05-07,2023-05-07,2023-05-07,Active,AGT046,Agent
POL0023505,CUST008138,Business,46330,602.29,2500,2021-09-04,2022-09-04,2022-09-04,Active,AGT084,Walk-in
POL0023506,CUST000511,Auto,50000,1000.0,500,2025-09-21,2026-09-21,2026-09-21,Active,AGT093,Phone
POL0023507,CUST013965,Auto,250000,5000.0,2000,2024-01-15,2025-01-14,2025-01-14,Lapsed,AGT009,Phone
