payment_id,policy_id,customer_id,payment_date,payment_amount,payment_method,payment_status,late_payment_flag
PAY00032125,POL0000668,CUST000445,2020-09-11,129.57,Credit Card,Completed,1
PAY00032126,POL0004433,CUST010397,2024-03-06,173.22,Credit Card,Completed,0
PAY00032127,POL0045287,CUST012612,2022-04-23,1666.67,Credit Card,Completed,1
PAY00032128,POL0012382,CUST013943,2025-04-26,140.81,Auto Pay,Completed,0
PAY00032129,POL0003054,CUST002262,2024-03-04,533.33,Credit Card,Completed,0
PAY00032130,POL0012417,CUST013627,2022-06-11,199.47,Bank Transfer,Completed,0
PAY00032131,POL0045189,CUST014262,2020-12-29,34.48,Auto Pay,Failed,1
PAY00032132,POL0053124,CUST002528,2025-05-09,800.0,Cash,Completed,0
PAY00032133,POL0029263,CUST010524,2024-12-04,125.0,Credit Card,Completed,1
PAY00032134,POL0007308,CUST000759,2024-10-06,1888.74,Bank Transfer,Completed,1
PAY00032135,POL0073849,CUST012507,2024-11-26,61.8,Check,Completed,0
PAY00032136,POL0005424,CUST003752,2022-04-20,131.22,Credit Card,Completed,1
PAY00032137,POL0022167,CUST001337,2024-10-10,416.67,Cash,Completed,0
PAY00032138,POL0071085,CUST006393,2024-08-01,222.43,Credit Card,Completed,0
PAY00032139,POL0065116,CUST005422,2022-02-05,800.0,Credit Card,Failed,1
PAY00032140,POL0037810,CUST005535,2025-01-28,3750.0,Bank Transfer,Completed,0
PAY00032141,POL0023860,CUST004936,2022-05-26,186.18,Check,Completed,1
PAY00032142,POL0004868,CUST013112,2023-11-22,380.44,Bank Transfer,Completed,1
PAY00032143,POL0044235,CUST007677,2023-02-19,122.34,Credit Card,Completed,0
PAY00032144,POL0059480,CUST008787,2023-03-26,166.67,Check,Completed,0
PAY00032145,POL0051379,CUST006498,2023-01-10,750.0,Check,Completed,0
PAY00032146,POL0059622,CUST008439,2023-10-09,320.94,Check,Completed,0
PAY00032147,POL0064433,CUST001742,2021-12-06,2000.0,Cash,Completed,0
PAY00032148,POL0021455,CUST002329,2020-09-12,2500.0,Credit Card,Failed,1
PAY00032150,POL0060444,CUST008050,2022-11-01,624.33,Credit Card,Completed,1
PAY00032151,POL0014731,CUST003122,2024-05-13,386.41,Credit Card,Completed,0
PAY00032152,POL0002816,CUST011760,2025-03-01,16000.0,Check,Completed,1
PAY00032153,POL0041125,CUST010807,2020-07-23,5333.33,Credit Card,Pending,1
PAY00032154,POL0058768,CUST011868,2022-10-31,39.22,Bank Transfer,Completed,0
PAY00032155,POL0060836,CUST006011,2024-05-07,607.85,Credit Card,Completed,1
PAY00032156,POL0026161,CUST009168,2025-05-15,333.33,Auto Pay,Pending,1
PAY00032157,POL0019698,CUST007590,2022-10-22,13000.0,Auto Pay,Completed,1
PAY00032158,POL0051048,CUST002838,2025-04-07,225.78,Credit Card,Completed,1
PAY00032159,POL0045444,CUST001562,2023-06-26,8000.0,Credit Card,Completed,1
PAY00032160,POL0066931,CUST005185,2024-03-15,1000.0,Credit Card,Completed,0
PAY00032161,POL0053064,CUST004471,2023-02-22,138.14,Check,Completed,1
PAY00032162,POL0061646,CUST011030,2020-12-15,833.33,Auto Pay,Completed,1
PAY00032163,POL0056737,CUST007395,2024-02-17,2600.0,Bank Transfer,Completed,0
PAY00032164,POL0039776,CUST003095,2023-01-02,1333.33,Auto Pay,Completed,0
PAY00032166,POL0037951,CUST011475,2025-07-03,170.96,Credit Card,Completed,0
PAY00032167,POL0067050,CUST002846,2025-01-01,55.85,Bank Transfer,Completed,1
PAY00032168,POL0073090,CUST001602,2023-10-07,56.24,Check,Completed,0
PAY00032169,POL0008129,CUST006677,2021-10-16,637.51,Bank Transfer,Failed,1
PAY00032171,POL0008977,CUST012062,2025-07-03,59.23,Credit Card,Completed,0
PAY00032172,POL0037018,CUST005156,2023-10-30,130.76,Auto Pay,Failed,1
PAY00032173,POL0043443,CUST014717,2025-05-23,349.33,Check,Completed,1
PAY00032174,POL0037976,CUST012453,2024-05-11,2709.58,Auto Pay,Completed,1
PAY00032175,POL0063868,CUST001830,2021-09-11,2666.67,Bank Transfer,Completed,0
PAY00032176,POL0011477,CUST013592,2023-11-01,78.49,Credit Card,Completed,1
PAY00032177,POL0004860,CUST002224,2021-04-03,554.38,Bank Transfer,Completed,1
PAY00032178,POL0016440,CUST013879,2025-01-30,40.98,Bank Transfer,Completed,1
PAY00032179,POL0072419,CUST012796,2023-05-18,119.1,Auto Pay,Completed,0
PAY00032180,POL0025983,CUST013051,2022-12-09,433.33,Credit Card,Completed,0
PAY00032181,POL0071392,CUST011591,2022-01-22,310.13,Bank Transfer,Completed,1
PAY00032182,POL0040826,CUST008315,2023-01-08,146.26,Credit Card,Failed,1
PAY00032184,POL0014219,CUST005707,2024-09-05,39.0,Credit Card,Completed,0
PAY00032185,POL0026113,CUST006525,2023-09-28,1333.33,Credit Card,Completed,1
PAY00032186,POL0067558,CUST011309,2024-10-01,866.67,Auto Pay,Completed,0
PAY00032187,POL0030422,CUST012619,2022-01-18,466.59,Check,Failed,0
PAY00032188,POL0065073,CUST005234,2025-01-21,909.79,Check,Completed,0
PAY00032189,POL0015390,CUST004721,2023-11-21,89.39,Bank Transfer,Completed,0
PAY00032190,POL0065757,CUST005488,2024-02-15,256.49,Credit Card,Completed,1
PAY00032191,POL0017948,CUST009694,2025-07-03,173.88,Credit Card,Completed,0
PAY00032192,POL0063114,CUST012842,2022-12-16,1300.0,Check,Pending,0
PAY00032193,POL0035039,CUST011777,2024-04-09,117.0,Auto Pay,Completed,0
PAY00032194,POL0067232,CUST004264,2023-12-26,787.02,Bank Transfer,Completed,0
PAY00032195,POL0039124,CUST011712,2025-02-19,4000.0,Cash,Completed,1
PAY00032196,POL0007775,CUST003643,2023-09-29,135.56,Check,Completed,0
PAY00032197,POL0073787,CUST003387,2023-02-18,166.84,Credit Card,Completed,1
PAY00032198,POL0008971,CUST014397,2025-07-03,998.2,Bank Transfer,Completed,0
PAY00032199,POL0063703,CUST010115,2022-11-04,250.0,Bank Transfer,Completed,0
PAY00032200,POL0012443,CUST008195,2022-01-27,402.24,Credit Card,Failed,1
PAY00032201,POL0068649,CUST011971,2023-11-25,498.69,Bank Transfer,Completed,0
PAY00032202,POL0025333,CUST009480,2022-03-02,1333.33,Bank Transfer,Completed,0
PAY00032203,POL0035549,CUST011795,2022-05-04,336.81,Check,Completed,1
PAY00032204,POL0057228,CUST008793,2022-11-27,7960.76,Bank Transfer,Completed,1
PAY00032205,POL0056218,CUST006568,2024-10-04,666.67,Auto Pay,Completed,0
PAY00032206,POL0034491,CUST010590,2021-06-15,33.33,Credit Card,Failed,1
PAY00032207,POL0037981,CUST010902,2022-01-13,607.84,Check,Completed,0
PAY00032208,POL0007465,CUST009997,2022-08-30,24.99,Credit Card,Completed,1
PAY00032209,POL0012174,CUST006834,2024-05-31,158.54,Bank Transfer,Completed,0
PAY00032210,POL0017966,CUST004614,2024-09-08,1333.33,Bank Transfer,Completed,1
PAY00032211,POL0014414,CUST000219,2023-12-14,80.98,Auto Pay,Completed,0
PAY00032212,POL0026471,CUST003256,2024-10-20,701.03,Credit Card,Completed,1
PAY00032213,POL0028077,CUST004132,2021-03-14,108.33,Bank Transfer,Completed,1
PAY00032214,POL0002637,CUST002105,2025-01-10,1089.46,Bank Transfer,Completed,0
PAY00032215,POL0026750,CUST004508,2024-08-10,125.0,Credit Card,Completed,0
PAY00032216,POL0044369,CUST013796,2025-02-05,265.61,Bank Transfer,Completed,0
PAY00032217,POL0032920,CUST000793,2021-06-09,513.0,Auto Pay,Completed,1
PAY00032218,POL0054352,CUST010728,2020-11-18,260.18,Check,Completed,0
PAY00032219,POL0050811,CUST010471,2022-12-18,266.67,Check,Completed,1
PAY00032220,POL0065380,CUST009901,2025-04-19,1083.33,Bank Transfer,Completed,0
PAY00032221,POL0044547,CUST008147,2023-04-07,66.67,Credit Card,Completed,0
PAY00032222,POL0049204,CUST002346,2024-08-12,3333.33,Auto Pay,Failed,1
PAY00032223,POL0027660,CUST011265,2020-10-13,6500.0,Credit Card,Failed,1
PAY00032224,POL0023064,CUST013120,2022-01-15,300.76,Auto Pay,Completed,1
PAY00032225,POL0068591,CUST006019,2023-11-05,427.4,Credit Card,Completed,1
PAY00032226,POL0048062,CUST004026,2023-12-08,263.95,Bank Transfer,Completed,0
PAY00032227,POL0024383,CUST014078,2021-08-06,133.33,Credit Card,Completed,0
PAY00032228,POL0004188,CUST001323,2024-10-17,66.81,Auto Pay,Completed,1
PAY00032229,POL0038576,CUST004504,2023-02-13,4333.33,Bank Transfer,Pending,0
PAY00032230,POL0039113,CUST008273,2022-06-26,333.33,Credit Card,Completed,0
PAY00032231,POL0069850,CUST008940,2025-07-03,41.67,Check,Completed,0
PAY00032232,POL0033405,CUST014693,2024-03-15,533.33,Credit Card,Completed,1
PAY00032234,POL0036542,CUST009574,2025-07-03,125.0,Credit Card,Completed,0
PAY00032235,POL0030665,CUST005757,2022-12-25,224.38,Credit Card,Completed,0
PAY00032236,POL0031073,CUST001128,2021-02-26,1250.0,Auto Pay,Completed,0
PAY00032237,POL0027150,CUST012258,2025-04-04,250.0,Auto Pay,Completed,1
PAY00032240,POL0059555,CUST009822,2023-08-24,166.67,Check,Completed,0
PAY00032241,POL0057316,CUST004338,2025-04-24,500.0,Check,Failed,1
PAY00032242,POL0041598,CUST007895,2021-12-01,1000.0,Bank Transfer,Completed,0
PAY00032243,POL0037024,CUST001145,2023-05-19,83.33,Auto Pay,Completed,0
PAY00032244,POL0007234,CUST010423,2022-07-02,400.0,Bank Transfer,Completed,1
PAY00032245,POL0033998,CUST009627,2023-02-14,400.0,Bank Transfer,Completed,0
PAY00032246,POL0041813,CUST008391,2025-04-11,198.67,Cash,Completed,0
PAY00032247,POL0022924,CUST007424,2021-03-03,1666.67,Credit Card,Completed,0
PAY00032248,POL0038298,CUST009747,2025-07-03,133.33,Bank Transfer,Completed,0
PAY00032249,POL0063547,CUST006942,2025-07-01,1300.0,Bank Transfer,Completed,1
PAY00032250,POL0062497,CUST000973,2021-04-03,1666.67,Bank Transfer,Completed,0
PAY00032251,POL0065505,CUST011299,2024-04-15,104000.0,Bank Transfer,Refunded,1
PAY00032252,POL0056085,CUST013511,2022-11-23,211.47,Bank Transfer,Completed,1
PAY00032253,POL0058589,CUST005661,2024-08-12,133.33,Bank Transfer,Completed,1
PAY00032254,POL0047505,CUST001385,2022-04-23,412.23,Bank Transfer,Completed,0
PAY00032255,POL0036230,CUST009005,2024-06-05,143.21,Bank Transfer,Completed,0
PAY00032256,POL0023976,CUST011525,2022-01-25,112.39,Bank Transfer,Completed,0
PAY00032257,POL0057805,CUST008506,2023-06-11,99.53,Credit Card,Completed,0
PAY00032258,POL0057592,CUST004740,2020-06-24,167.0,Credit Card,Failed,1
PAY00032259,POL0055617,CUST000836,2024-12-30,46.32,Bank Transfer,Completed,1
PAY00032260,POL0003633,CUST014946,2023-02-01,63.46,Cash,Completed,0
PAY00032261,POL0003049,CUST008924,2021-08-01,1250.0,Bank Transfer,Completed,1
PAY00032262,POL0021189,CUST007450,2023-02-15,1600.0,Credit Card,Completed,0
PAY00032263,POL0012062,CUST003623,2023-03-03,111.44,Check,Completed,0
PAY00032264,POL0007251,CUST007376,2023-05-15,1019.47,Bank Transfer,Completed,0
PAY00032265,POL0068916,CUST002507,2021-01-07,2853.01,Credit Card,Completed,0
PAY00032266,POL0056602,CUST008226,2022-01-29,166.67,Bank Transfer,Completed,1
PAY00032267,POL0050133,CUST010064,2024-10-29,223.23,Bank Transfer,Completed,1
PAY00032269,POL0058023,CUST003831,2025-07-03,266.67,Bank Transfer,Completed,0
PAY00032271,POL0026245,CUST010780,2022-09-24,3059.29,Auto Pay,Completed,1
PAY00032273,POL0003560,CUST006773,2020-11-09,1917.32,Check,Completed,1
PAY00032274,POL0039617,CUST000978,2024-05-23,27.89,Credit Card,Completed,1
PAY00032275,POL0072151,CUST006256,2025-02-22,666.67,Auto Pay,Completed,0
PAY00032276,POL0041791,CUST009019,2025-01-01,416.67,Credit Card,Completed,0
PAY00032278,POL0000501,CUST007119,2022-02-27,120.62,Credit Card,Refunded,1
PAY00032279,POL0061396,CUST007697,2023-01-13,416.67,Credit Card,Completed,1
PAY00032280,POL0001050,CUST014322,2022-12-30,1625.0,Credit Card,Completed,1
PAY00032281,POL0068825,CUST014237,2024-07-01,958.9,Cash,Completed,1
PAY00032282,POL0020498,CUST007858,2021-12-15,133.33,Auto Pay,Completed,0
PAY00032283,POL0051453,CUST008091,2022-06-30,133.33,Auto Pay,Completed,0
PAY00032284,POL0048621,CUST006589,2021-03-30,166.67,Auto Pay,Completed,1
PAY00032285,POL0052256,CUST012497,2023-11-29,605.66,Bank Transfer,Completed,0
PAY00032286,POL0006283,CUST000795,2022-03-13,593.16,Credit Card,Completed,1
PAY00032287,POL0011952,CUST003923,2024-02-22,2437.5,Check,Completed,1
PAY00032288,POL0058721,CUST000185,2022-08-07,125.68,Bank Transfer,Completed,0
PAY00032289,POL0048734,CUST000596,2023-06-24,400.0,Bank Transfer,Completed,0
PAY00032290,POL0061735,CUST002113,2025-07-03,558.6,Check,Completed,0
PAY00032291,POL0072369,CUST000164,2025-01-22,109.9,Bank Transfer,Completed,0
PAY00032292,POL0052550,CUST011534,2024-08-13,533.91,Credit Card,Completed,0
PAY00032293,POL0005339,CUST008427,2022-07-10,118.37,Credit Card,Completed,0
PAY00032294,POL0042647,CUST001913,2025-03-18,400.0,Credit Card,Completed,0
PAY00032296,POL0006270,CUST005589,2023-10-29,133.33,Credit Card,Completed,0
PAY00032299,POL0047830,CUST012155,2025-07-03,134.28,Bank Transfer,Completed,0
PAY00032300,POL0014568,CUST012828,2022-06-12,96.16,Credit Card,Completed,1
PAY00032301,POL0036889,CUST008366,2023-03-27,1162.32,Credit Card,Completed,0
PAY00032302,POL0006455,CUST004204,2022-03-14,548.03,Check,Failed,1
PAY00032305,POL0015034,CUST005301,2025-02-09,108.33,Credit Card,Completed,1
PAY00032306,POL0052632,CUST003167,2025-07-03,195.78,Credit Card,Completed,0
PAY00032307,POL0033705,CUST009682,2023-11-16,1600.0,Cash,Completed,0
PAY00032308,POL0049379,CUST010290,2021-06-12,1333.33,Bank Transfer,Completed,0
PAY00032309,POL0042468,CUST001844,2022-05-31,1883.9,Bank Transfer,Completed,0
PAY00032310,POL0050621,CUST005645,2020-07-30,73.39,Credit Card,Completed,0
PAY00032311,POL0022642,CUST007905,2025-06-24,325.0,Check,Failed,1
PAY00032312,POL0008919,CUST005271,2023-04-14,99.66,Credit Card,Completed,0
PAY00032313,POL0030478,CUST007144,2024-11-23,1250.0,Credit Card,Completed,1
PAY00032314,POL0017740,CUST007049,2021-04-09,659.63,Auto Pay,Completed,0
PAY00032315,POL0024161,CUST008058,2022-04-10,100.0,Credit Card,Completed,0
PAY00032316,POL0051314,CUST004271,2021-03-03,26000.0,Bank Transfer,Completed,0
PAY00032317,POL0060868,CUST008583,2021-01-29,416.67,Credit Card,Completed,0
PAY00032318,POL0005989,CUST012319,2021-12-19,83.33,Bank Transfer,Completed,1
PAY00032319,POL0054657,CUST011187,2021-02-03,1333.33,Credit Card,Completed,0
PAY00032320,POL0008116,CUST013184,2020-05-21,54.17,Cash,Completed,1
PAY00032321,POL0050005,CUST004104,2025-07-03,1666.67,Cash,Completed,0
PAY00032322,POL0047902,CUST006853,2022-12-11,276.08,Cash,Completed,1
PAY00032324,POL0011837,CUST013416,2024-03-31,1625.0,Credit Card,Completed,1
PAY00032325,POL0073402,CUST009657,2022-02-05,1600.0,Check,Completed,0
PAY00032327,POL0067417,CUST007012,2022-09-08,250.0,Bank Transfer,Completed,0
PAY00032328,POL0035492,CUST006495,2025-05-08,400.0,Bank Transfer,Completed,0
PAY00032329,POL0018495,CUST007075,2022-04-11,32000.0,Check,Completed,0
PAY00032330,POL0054890,CUST010749,2024-10-04,142.55,Credit Card,Failed,1
PAY00032332,POL0060331,CUST002007,2025-07-03,108.33,Credit Card,Completed,0
PAY00032333,POL0064263,CUST007999,2022-09-18,45.88,Bank Transfer,Completed,0
PAY00032334,POL0057048,CUST009789,2024-01-28,46.18,Auto Pay,Completed,0
PAY00032335,POL0069214,CUST003391,2021-05-20,162.5,Credit Card,Completed,0
PAY00032336,POL0015120,CUST006855,2023-07-30,1384.55,Auto Pay,Completed,1
PAY00032337,POL0060342,CUST004130,2020-10-27,2329.97,Auto Pay,Failed,1
PAY00032338,POL0018830,CUST006036,2023-09-05,533.33,Credit Card,Completed,1
PAY00032339,POL0036486,CUST010849,2021-07-14,2369.6,Credit Card,Completed,0
PAY00032340,POL0071505,CUST009754,2023-04-13,1666.67,Check,Completed,1
PAY00032341,POL0013929,CUST004838,2022-12-30,62.44,Credit Card,Completed,0
PAY00032343,POL0019415,CUST004112,2024-04-25,5000.0,Credit Card,Failed,1
PAY00032344,POL0035509,CUST010389,2024-07-16,334.14,Credit Card,Completed,0
PAY00032345,POL0027704,CUST013620,2022-09-30,6400.0,Credit Card,Completed,1
PAY00032346,POL0059391,CUST000678,2021-01-14,1600.0,Credit Card,Failed,1
PAY00032347,POL0034593,CUST012323,2025-01-12,102.0,Bank Transfer,Completed,0
PAY00032348,POL0010099,CUST009862,2022-10-05,1876.48,Auto Pay,Completed,0
PAY00032349,POL0024268,CUST014160,2023-09-18,416.67,Credit Card,Failed,1
PAY00032350,POL0062697,CUST009760,2025-07-03,121.88,Credit Card,Completed,0
PAY00032351,POL0018770,CUST009951,2023-12-01,1025.63,Credit Card,Completed,0
PAY00032352,POL0010142,CUST002028,2024-09-23,217.53,Credit Card,Completed,0
PAY00032353,POL0022048,CUST011401,2022-01-16,166.67,Auto Pay,Completed,0
PAY00032354,POL0059135,CUST002092,2022-03-08,27.41,Credit Card,Completed,1
PAY00032355,POL0016430,CUST004813,2025-01-23,416.67,Bank Transfer,Completed,0
PAY00032356,POL0019976,CUST003968,2023-05-17,62.46,Credit Card,Completed,1
PAY00032357,POL0070450,CUST002598,2022-03-25,1313.45,Credit Card,Completed,1
PAY00032358,POL0031640,CUST002337,2023-03-28,210.84,Credit Card,Completed,1
PAY00032359,POL0006949,CUST008487,2021-05-21,1600.0,Bank Transfer,Completed,0
PAY00032360,POL0050016,CUST013478,2023-06-02,312.5,Credit Card,Completed,0
PAY00032361,POL0040263,CUST000444,2024-07-03,117.79,Credit Card,Completed,0
PAY00032362,POL0007552,CUST006848,2020-11-11,200.0,Credit Card,Completed,0
PAY00032363,POL0045205,CUST003656,2024-05-06,1368.31,Credit Card,Completed,0
PAY00032364,POL0047487,CUST013778,2020-11-03,96.78,Credit Card,Failed,1
PAY00032365,POL0036777,CUST009012,2021-05-09,2666.67,Bank Transfer,Completed,0
PAY00032366,POL0054415,CUST005382,2025-02-28,186.81,Credit Card,Completed,0
PAY00032367,POL0014531,CUST009694,2024-09-10,333.33,Credit Card,Completed,0
PAY00032368,POL0031432,CUST005301,2025-05-02,910.67,Bank Transfer,Completed,1
PAY00032369,POL0068317,CUST003712,2023-08-22,90.77,Credit Card,Completed,0
PAY00032370,POL0028907,CUST000057,2023-04-06,65.11,Auto Pay,Completed,0
PAY00032372,POL0012605,CUST000289,2021-10-22,92.76,Credit Card,Completed,1
PAY00032373,POL0030315,CUST011026,2022-12-20,2000.0,Auto Pay,Failed,1
PAY00032376,POL0030509,CUST007556,2020-12-01,497.39,Bank Transfer,Completed,0
PAY00032377,POL0027116,CUST013578,2024-05-24,560.3,Check,Completed,0
PAY00032378,POL0048547,CUST013169,2025-06-07,330.4,Bank Transfer,Failed,1
PAY00032379,POL0038090,CUST009769,2024-12-10,166.67,Auto Pay,Completed,0
PAY00032381,POL0050555,CUST012232,2020-11-24,142.72,Check,Completed,1
PAY00032382,POL0002571,CUST012755,2022-07-12,375.0,Credit Card,Failed,0
PAY00032383,POL0046488,CUST008459,2023-03-03,326.45,Credit Card,Failed,0
PAY00032384,POL0008944,CUST006567,2024-08-03,1666.67,Bank Transfer,Completed,1
PAY00032385,POL0047564,CUST011426,2023-02-15,66.67,Check,Completed,1
PAY00032386,POL0049370,CUST012525,2022-06-11,152.89,Credit Card,Completed,1
PAY00032387,POL0034482,CUST001460,2024-05-29,194.76,Bank Transfer,Completed,0
PAY00032388,POL0012951,CUST003154,2024-01-23,522.23,Credit Card,Failed,1
PAY00032390,POL0045617,CUST001862,2022-03-30,3681.25,Credit Card,Completed,0
PAY00032391,POL0061581,CUST011887,2022-05-22,230.26,Bank Transfer,Completed,0
PAY00032392,POL0014449,CUST001747,2025-01-21,71.23,Cash,Completed,1
PAY00032393,POL0053250,CUST005316,2021-02-05,333.33,Cash,Completed,0
PAY00032394,POL0037343,CUST001760,2023-11-05,166.67,Credit Card,Failed,1
PAY00032395,POL0058958,CUST014208,2025-05-08,800.0,Auto Pay,Completed,1
PAY00032397,POL0020538,CUST009328,2025-07-03,83.33,Check,Completed,0
PAY00032398,POL0071886,CUST010987,2022-04-04,1600.0,Bank Transfer,Completed,0
PAY00032400,POL0046752,CUST004761,2024-10-27,54.17,Bank Transfer,Failed,0
PAY00032401,POL0059455,CUST003763,2022-02-02,579.54,Credit Card,Completed,0
PAY00032402,POL0054452,CUST014674,2024-08-17,437.6,Bank Transfer,Completed,0
PAY00032403,POL0035524,CUST005979,2025-05-26,83.11,Credit Card,Completed,0
PAY00032405,POL0014580,CUST008640,2021-12-20,451.61,Bank Transfer,Completed,0
PAY00032407,POL0026821,CUST012471,2024-06-24,83.33,Auto Pay,Pending,1
PAY00032408,POL0044994,CUST011783,2024-08-02,175.61,Credit Card,Completed,0
PAY00032409,POL0012148,CUST013170,2024-02-13,35.85,Credit Card,Completed,0
PAY00032410,POL0039576,CUST006691,2022-01-22,84.1,Bank Transfer,Completed,0
PAY00032411,POL0070300,CUST011784,2022-07-17,5000.0,Check,Completed,1
PAY00032413,POL0041844,CUST014027,2022-01-05,416.63,Bank Transfer,Completed,0
PAY00032414,POL0034824,CUST005159,2022-04-05,100.0,Credit Card,Completed,0
PAY00032415,POL0010171,CUST011883,2023-01-19,145.62,Credit Card,Completed,0
PAY00032416,POL0027048,CUST010868,2025-07-03,166.67,Check,Completed,0
PAY00032417,POL0044277,CUST002297,2025-04-14,643.84,Bank Transfer,Completed,1
PAY00032418,POL0047913,CUST012607,2021-07-30,131.07,Check,Completed,0
PAY00032419,POL0050503,CUST011319,2025-04-29,2600.0,Auto Pay,Completed,0
PAY00032420,POL0015045,CUST003851,2025-07-03,166.67,Cash,Completed,0
PAY00032421,POL0019104,CUST005316,2021-06-12,375.0,Credit Card,Completed,0
PAY00032422,POL0063810,CUST001313,2024-05-05,83.33,Bank Transfer,Completed,1
PAY00032423,POL0008869,CUST000645,2021-06-09,576.36,Credit Card,Failed,1
PAY00032424,POL0069986,CUST004687,2024-06-23,500.0,Credit Card,Failed,1
PAY00032425,POL0024920,CUST013964,2023-06-10,292.56,Credit Card,Completed,1
PAY00032426,POL0027873,CUST012190,2025-06-09,533.33,Credit Card,Completed,1
PAY00032427,POL0033748,CUST009497,2024-06-05,533.33,Bank Transfer,Completed,0
PAY00032428,POL0051105,CUST001294,2021-11-07,368.57,Credit Card,Completed,1
PAY00032429,POL0046730,CUST011787,2022-02-13,312.5,Bank Transfer,Completed,1
PAY00032430,POL0062755,CUST001814,2022-03-16,70.49,Check,Refunded,0
PAY00032431,POL0038173,CUST005085,2022-07-30,319.2,Bank Transfer,Completed,0
