transaction_id,customer_id,product_id,product_category,purchase_amount,purchase_date,channel,discount_used
TXN_00003555,CUST_006178,PROD_0444,Beauty & Health,163.49,2024-10-16,In-Store,0
TXN_00003556,CUST_001196,PROD_0302,Jewelry & Accessories,31.16,2023-09-15,In-Store,1
TXN_00003557,CUST_005468,PROD_0248,Jewelry & Accessories,35.85,2023-07-18,Online,0
TXN_00003558,CUST_005315,PROD_0474,Sports & Outdoors,143.4,2023-10-16,In-Store,0
TXN_00003559,CUST_003375,PROD_0092,Home & Garden,93.68,2025-03-10,In-Store,0
TXN_00003560,CUST_007674,PROD_0322,Jewelry & Accessories,241.46,2024-06-14,In-Store,0
TXN_00003561,CUST_007918,PROD_0387,Books & Media,176.67,2024-01-22,Online,0
TXN_00003562,CUST_003031,PROD_0382,Clothing,-55.92,2025-03-31,Online,0
TXN_00003563,CUST_003870,PROD_0204,Toys & Games,140.87,2025-05-04,Online,0
TXN_00003564,CUST_008681,PROD_0122,Clothing,150.69,2025-05-16,Online,0
TXN_00003565,CUST_005615,PROD_0248,Jewelry & Accessories,-31.35,2024-05-23,Mobile App,0
TXN_00003566,CUST_008919,PROD_0372,Home & Garden,155.4,2023-10-08,Mobile App,0
TXN_00003567,CUST_000719,PROD_0174,Beauty & Health,77.82,2025-06-17,In-Store,0
TXN_00003568,CUST_002124,PROD_0314,Home & Garden,98.86,2024-04-06,Phone,1
TXN_00003569,CUST_006857,PROD_0168,Toys & Games,156.25,2025-05-29,Mobile App,0
TXN_00003570,CUST_003176,PROD_0002,Sports & Outdoors,-133.45,2024-11-15,Mobile App,0
TXN_00003571,CUST_004218,PROD_0009,Toys & Games,98.83,2024-05-22,Online,0
TXN_00003572,CUST_002737,PROD_0153,Clothing,288.56,2024-06-19,Online,0
TXN_00003573,CUST_009941,PROD_0420,Books & Media,107.0,2024-04-19,Online,1
TXN_00003574,CUST_007352,PROD_0493,Jewelry & Accessories,240.18,2024-12-29,Mobile App,1
TXN_00003575,CUST_003958,PROD_0357,Clothing,154.75,2024-04-24,In-Store,0
TXN_00003576,CUST_004590,PROD_0006,Clothing,242.21,2025-05-09,Mobile App,0
TXN_00003577,CUST_009135,PROD_0232,Toys & Games,46.32,2024-08-13,Mobile App,0
TXN_00003578,CUST_006826,PROD_0196,Toys & Games,138.64,2025-01-25,In-Store,0
TXN_00003579,CUST_003373,PROD_0157,Books & Media,185.12,2024-10-24,Online,0
TXN_00003580,CUST_001162,PROD_0339,Home & Garden,210.92,2025-05-13,In-Store,0
TXN_00003581,CUST_009611,PROD_0102,Electronics,125.0,2025-04-23,In-Store,0
TXN_00003582,CUST_000983,PROD_0384,Toys & Games,66.88,2023-09-30,In-Store,0
TXN_00003583,CUST_002207,PROD_0271,Books & Media,160.47,2024-12-19,Mobile App,0
TXN_00003584,CUST_009294,PROD_0144,Food & Beverages,82.83,2025-04-27,In-Store,0
TXN_00003585,CUST_001819,PROD_0138,Food & Beverages,117.77,2024-11-07,Mobile App,0
TXN_00003586,CUST_007368,PROD_0453,Home & Garden,82.0,2024-07-26,In-Store,0
TXN_00003587,CUST_009514,PROD_0094,Home & Garden,97.82,2025-04-23,In-Store,0
TXN_00003588,CUST_005119,PROD_0278,Jewelry & Accessories,-240.86,2024-06-05,Mobile App,1
TXN_00003589,CUST_000124,PROD_0402,Home & Garden,79.48,2023-12-14,In-Store,0
TXN_00003590,CUST_008940,PROD_0053,Food & Beverages,220.49,2024-08-14,Phone,0
TXN_00003591,CUST_001025,PROD_0463,Toys & Games,-47.81,2025-05-29,In-Store,0
TXN_00003592,CUST_005334,PROD_0150,Toys & Games,31.82,2023-07-22,Online,0
TXN_00003593,CUST_009736,PROD_0447,Food & Beverages,88.14,2025-06-05,Online,0
TXN_00003594,CUST_009389,PROD_0096,Jewelry & Accessories,-521.31,2024-09-28,In-Store,0
TXN_00003595,CUST_004835,PROD_0138,Food & Beverages,116.5,2025-02-27,Online,1
TXN_00003596,CUST_007919,PROD_0053,Food & Beverages,327.33,2024-12-19,Phone,0
TXN_00003597,CUST_000813,PROD_0449,Home & Garden,286.16,2024-06-09,Mobile App,0
TXN_00003598,CUST_001859,PROD_0261,Food & Beverages,65.53,2025-05-29,In-Store,0
TXN_00003599,CUST_007924,PROD_0483,Electronics,182.2,2025-01-24,In-Store,0
TXN_00003600,CUST_005625,PROD_0232,Toys & Games,43.69,2025-04-06,Mobile App,0
TXN_00003601,CUST_009120,PROD_0124,Books & Media,225.59,2023-10-15,Phone,0
TXN_00003602,CUST_000771,PROD_0131,Sports & Outdoors,195.77,2025-06-03,Mobile App,0
TXN_00003603,CUST_006942,PROD_0333,Books & Media,189.52,2024-06-22,Phone,0
TXN_00003604,CUST_008831,PROD_0224,Automotive,1206.37,2025-04-13,Online,0
TXN_00003605,CUST_009807,PROD_0146,Sports & Outdoors,167.42,2024-12-17,Online,0
TXN_00003606,CUST_006702,PROD_0213,Clothing,132.12,2025-03-16,Online,0
TXN_00003607,CUST_005634,PROD_0117,Jewelry & Accessories,313.61,2024-11-23,Online,0
TXN_00003608,CUST_000661,PROD_0354,Home & Garden,83.66,2025-06-29,Mobile App,0
TXN_00003609,CUST_004934,PROD_0225,Home & Garden,135.57,2023-11-01,Mobile App,1
TXN_00003610,CUST_003356,PROD_0037,Automotive,1847.97,2025-03-16,In-Store,1
TXN_00003611,CUST_008585,PROD_0090,Sports & Outdoors,69.43,2023-08-19,In-Store,1
TXN_00003612,CUST_008650,PROD_0173,Home & Garden,27.4,2025-04-20,In-Store,0
TXN_00003613,CUST_000647,PROD_0085,Books & Media,176.83,2024-01-02,Online,0
TXN_00003614,CUST_004973,PROD_0093,Clothing,160.26,2024-08-01,In-Store,0
TXN_00003615,CUST_001547,PROD_0271,Books & Media,99.45,2025-06-06,Mobile App,1
TXN_00003616,CUST_009870,PROD_0352,Automotive,714.57,2024-11-09,Online,0
TXN_00003617,CUST_008905,PROD_0310,Home & Garden,93.66,2024-04-24,Mobile App,0
TXN_00003618,CUST_009486,PROD_0468,Automotive,1005.39,2023-12-15,In-Store,1
TXN_00003619,CUST_004355,PROD_0394,Sports & Outdoors,337.52,2024-07-02,Mobile App,0
TXN_00003620,CUST_005058,PROD_0212,Electronics,771.84,2024-11-13,Phone,0
TXN_00003621,CUST_004173,PROD_0140,Clothing,-340.43,2024-01-01,In-Store,0
TXN_00003622,CUST_006795,PROD_0302,Jewelry & Accessories,27.2,2024-11-06,Phone,0
TXN_00003623,CUST_008166,PROD_0018,Automotive,924.82,2025-05-24,Online,0
TXN_00003624,CUST_000241,PROD_0390,Jewelry & Accessories,675.9,2025-06-26,Phone,0
TXN_00003625,CUST_003176,PROD_0046,Sports & Outdoors,83.62,2025-01-16,Online,1
TXN_00003626,CUST_006760,PROD_0371,Books & Media,64.28,2024-12-12,Online,1
TXN_00003627,CUST_002575,PROD_0007,Automotive,751.86,2024-06-15,Mobile App,1
TXN_00003628,CUST_004780,PROD_0258,Electronics,1868.65,2023-09-20,Mobile App,1
TXN_00003629,CUST_005836,PROD_0242,Jewelry & Accessories,253.46,2024-12-07,Mobile App,0
TXN_00003630,CUST_000900,PROD_0124,Books & Media,-207.39,2024-06-23,Mobile App,0
TXN_00003631,CUST_008691,PROD_0069,Home & Garden,158.42,2024-05-28,In-Store,0
TXN_00003632,CUST_009360,PROD_0027,Toys & Games,59.5,2024-08-07,Online,1
TXN_00003633,CUST_003252,PROD_0343,Automotive,615.99,2025-05-22,Mobile App,1
TXN_00003634,CUST_004360,PROD_0027,Toys & Games,37.8,2024-11-09,Online,0
TXN_00003635,CUST_004368,PROD_0145,Toys & Games,97.88,2024-03-15,Online,0
TXN_00003636,CUST_008982,PROD_0319,Automotive,345.71,2025-03-05,Mobile App,1
TXN_00003637,CUST_008093,PROD_0011,Clothing,-142.44,2023-11-15,Online,0
TXN_00003638,CUST_000845,PROD_0198,Automotive,1139.37,2024-07-29,Online,0
TXN_00003639,CUST_007323,PROD_0433,Food & Beverages,102.54,2025-02-04,In-Store,1
TXN_00003640,CUST_000023,PROD_0114,Home & Garden,103.07,2023-07-17,In-Store,1
TXN_00003641,CUST_008210,PROD_0042,Beauty & Health,36.46,2023-09-20,Online,0
TXN_00003642,CUST_004981,PROD_0285,Sports & Outdoors,136.83,2025-02-27,Online,0
TXN_00003643,CUST_005350,PROD_0241,Home & Garden,382.73,2025-03-15,In-Store,1
TXN_00003644,CUST_001302,PROD_0084,Food & Beverages,33.83,2024-09-10,Online,0
TXN_00003645,CUST_002171,PROD_0347,Food & Beverages,210.65,2023-11-21,Online,1
TXN_00003646,CUST_008641,PROD_0232,Toys & Games,109.1,2023-10-08,Online,0
TXN_00003647,CUST_007526,PROD_0211,Books & Media,147.65,2024-12-30,Online,1
TXN_00003648,CUST_008137,PROD_0142,Food & Beverages,149.96,2024-04-10,Online,0
TXN_00003649,CUST_002416,PROD_0353,Books & Media,94.31,2024-05-24,Mobile App,0
TXN_00003650,CUST_009273,PROD_0364,Toys & Games,7.95,2025-06-17,In-Store,0
TXN_00003651,CUST_007965,PROD_0065,Sports & Outdoors,-314.05,2024-12-23,Online,0
TXN_00003652,CUST_009360,PROD_0141,Food & Beverages,183.75,2024-04-25,In-Store,0
TXN_00003653,CUST_009508,PROD_0441,Food & Beverages,66.27,2025-06-01,Mobile App,1
TXN_00003654,CUST_002858,PROD_0493,Jewelry & Accessories,146.49,2024-08-27,Online,0
TXN_00003655,CUST_002764,PROD_0228,Electronics,395.3,2025-04-07,Online,0
TXN_00003656,CUST_006732,PROD_0330,Jewelry & Accessories,20.84,2024-08-02,In-Store,1
TXN_00003657,CUST_009899,PROD_0438,Sports & Outdoors,-167.48,2024-05-17,In-Store,0
TXN_00003658,CUST_004047,PROD_0032,Beauty & Health,44.5,2024-12-01,Mobile App,0
TXN_00003659,CUST_003095,PROD_0413,Home & Garden,252.17,2025-03-01,Online,0
TXN_00003660,CUST_008405,PROD_0210,Electronics,185.12,2025-06-19,In-Store,0
TXN_00003661,CUST_003859,PROD_0467,Automotive,906.66,2023-11-13,Mobile App,1
TXN_00003662,CUST_008330,PROD_0490,Home & Garden,82.02,2025-02-14,In-Store,0
TXN_00003663,CUST_001236,PROD_0281,Home & Garden,151.46,2024-01-03,In-Store,0
TXN_00003664,CUST_002424,PROD_0347,Food & Beverages,-86.17,2025-03-09,Mobile App,1
TXN_00003665,CUST_003140,PROD_0493,Jewelry & Accessories,162.53,2025-02-06,Online,1
TXN_00003666,CUST_007054,PROD_0359,Clothing,-230.34,2025-01-10,Online,0
TXN_00003667,CUST_007968,PROD_0334,Food & Beverages,48.29,2025-06-20,Online,1
TXN_00003668,CUST_009541,PROD_0331,Clothing,151.72,2025-04-23,Online,0
TXN_00003669,CUST_008533,PROD_0387,Books & Media,101.74,2023-12-24,Online,0
TXN_00003670,CUST_000815,PROD_0178,Food & Beverages,119.23,2025-03-30,Online,1
TXN_00003671,CUST_006946,PROD_0389,Toys & Games,108.1,2024-02-26,Mobile App,0
TXN_00003672,CUST_000603,PROD_0287,Beauty & Health,84.46,2023-10-13,Online,0
TXN_00003673,CUST_008560,PROD_0049,Sports & Outdoors,111.55,2024-06-20,Online,1
TXN_00003674,CUST_006821,PROD_0320,Electronics,244.7,2024-10-28,Mobile App,0
TXN_00003675,CUST_007412,PROD_0475,Home & Garden,9.96,2025-03-24,Online,0
TXN_00003676,CUST_007676,PROD_0141,Food & Beverages,76.37,2024-10-19,Mobile App,0
TXN_00003677,CUST_000837,PROD_0428,Books & Media,-221.55,2024-10-29,Mobile App,0
TXN_00003678,CUST_006479,PROD_0200,Toys & Games,99.97,2025-01-18,Online,0
TXN_00003679,CUST_007458,PROD_0036,Jewelry & Accessories,715.13,2023-12-20,Online,0
TXN_00003680,CUST_006547,PROD_0328,Toys & Games,48.79,2025-04-16,Online,0
TXN_00003681,CUST_007063,PROD_0043,Sports & Outdoors,116.72,2024-09-12,In-Store,0
TXN_00003682,CUST_002433,PROD_0097,Beauty & Health,311.54,2024-01-09,Online,1
TXN_00003683,CUST_006196,PROD_0260,Electronics,1375.39,2025-06-26,Online,0
TXN_00003684,CUST_007371,PROD_0291,Clothing,122.19,2023-08-18,Online,1
TXN_00003685,CUST_000815,PROD_0018,Automotive,1739.33,2024-12-26,Online,0
TXN_00003686,CUST_008205,PROD_0056,Toys & Games,113.53,2024-02-24,Mobile App,0
TXN_00003687,CUST_000713,PROD_0238,Jewelry & Accessories,430.19,2024-07-28,Mobile App,0
TXN_00003688,CUST_000284,PROD_0167,Food & Beverages,194.09,2024-10-17,Phone,0
TXN_00003689,CUST_005770,PROD_0346,Jewelry & Accessories,209.0,2025-01-01,In-Store,1
TXN_00003690,CUST_004226,PROD_0397,Home & Garden,175.1,2025-05-01,In-Store,0
TXN_00003691,CUST_000099,PROD_0277,Food & Beverages,145.23,2025-02-27,Mobile App,1
TXN_00003692,CUST_001232,PROD_0327,Jewelry & Accessories,152.15,2025-05-14,Online,0
TXN_00003693,CUST_007299,PROD_0243,Toys & Games,11.34,2023-09-23,Online,0
TXN_00003694,CUST_004263,PROD_0217,Home & Garden,184.18,2025-01-03,Phone,1
TXN_00003695,CUST_001578,PROD_0254,Home & Garden,229.7,2024-08-27,In-Store,1
TXN_00003696,CUST_004204,PROD_0497,Home & Garden,21.56,2025-05-11,In-Store,0
TXN_00003697,CUST_009494,PROD_0282,Books & Media,158.25,2024-04-13,Online,0
TXN_00003698,CUST_001542,PROD_0084,Food & Beverages,10.64,2025-05-10,Online,1
TXN_00003699,CUST_005682,PROD_0386,Electronics,1234.1,2024-07-07,Mobile App,0
TXN_00003700,CUST_008476,PROD_0282,Books & Media,-88.91,2025-03-22,In-Store,1
TXN_00003701,CUST_005348,PROD_0462,Beauty & Health,67.71,2024-07-24,Online,0
TXN_00003702,CUST_001299,PROD_0018,Automotive,-985.62,2025-03-07,Mobile App,1
TXN_00003703,CUST_004488,PROD_0347,Food & Beverages,156.56,2025-01-18,In-Store,0
TXN_00003704,CUST_000825,PROD_0158,Toys & Games,163.06,2024-06-01,In-Store,0
TXN_00003705,CUST_003845,PROD_0181,Electronics,231.35,2023-10-31,Online,0
TXN_00003706,CUST_006831,PROD_0491,Toys & Games,-209.52,2024-08-04,Online,0
TXN_00003707,CUST_008826,PROD_0485,Books & Media,76.83,2023-07-12,Online,0
TXN_00003708,CUST_004322,PROD_0453,Home & Garden,57.87,2024-06-21,Phone,1
TXN_00003709,CUST_004667,PROD_0221,Toys & Games,74.5,2025-01-22,In-Store,1
TXN_00003710,CUST_009169,PROD_0062,Automotive,68.55,2024-07-17,Online,1
TXN_00003711,CUST_001390,PROD_0423,Home & Garden,37.92,2024-09-02,Mobile App,0
TXN_00003712,CUST_006478,PROD_0248,Jewelry & Accessories,37.88,2025-06-13,In-Store,0
TXN_00003713,CUST_005143,PROD_0341,Automotive,70.36,2025-06-14,Online,1
TXN_00003714,CUST_006882,PROD_0379,Home & Garden,41.09,2024-10-03,In-Store,0
TXN_00003715,CUST_002611,PROD_0237,Home & Garden,122.08,2024-10-15,Online,0
TXN_00003716,CUST_004972,PROD_0203,Electronics,1031.16,2024-05-24,Mobile App,1
TXN_00003717,CUST_000320,PROD_0172,Home & Garden,129.52,2024-01-24,Online,1
TXN_00003718,CUST_004941,PROD_0398,Toys & Games,102.97,2025-06-18,Online,1
TXN_00003719,CUST_000087,PROD_0025,Automotive,1045.21,2024-03-03,Online,1
TXN_00003720,CUST_005769,PROD_0473,Jewelry & Accessories,344.55,2024-08-04,Online,0
TXN_00003721,CUST_004851,PROD_0042,Beauty & Health,17.36,2025-06-11,Mobile App,1
TXN_00003722,CUST_004689,PROD_0496,Home & Garden,218.31,2025-02-16,Phone,0
TXN_00003723,CUST_006701,PROD_0109,Automotive,1044.72,2025-05-30,Mobile App,0
TXN_00003724,CUST_005828,PROD_0194,Automotive,-1210.9,2024-01-10,Online,0
TXN_00003725,CUST_008353,PROD_0156,Books & Media,32.24,2025-06-30,In-Store,1
TXN_00003726,CUST_002562,PROD_0294,Jewelry & Accessories,289.34,2024-02-16,In-Store,0
TXN_00003727,CUST_007353,PROD_0241,Home & Garden,355.7,2023-10-04,Online,0
TXN_00003728,CUST_008427,PROD_0389,Toys & Games,89.08,2025-02-09,Online,0
TXN_00003729,CUST_004610,PROD_0230,Automotive,1438.29,2025-02-13,Mobile App,0
TXN_00003730,CUST_002704,PROD_0500,Food & Beverages,-151.77,2024-06-13,In-Store,0
TXN_00003731,CUST_000024,PROD_0288,Electronics,958.72,2023-11-11,Online,1
TXN_00003732,CUST_003067,PROD_0482,Food & Beverages,98.5,2025-06-29,In-Store,0
TXN_00003733,CUST_001050,PROD_0394,Sports & Outdoors,444.43,2024-02-10,Online,1
TXN_00003734,CUST_008730,PROD_0472,Books & Media,155.39,2025-02-15,Online,0
TXN_00003735,CUST_007517,PROD_0161,Automotive,1754.89,2025-06-15,Online,0
TXN_00003736,CUST_005617,PROD_0190,Clothing,140.65,2025-06-18,Mobile App,0
TXN_00003737,CUST_002055,PROD_0055,Sports & Outdoors,222.85,2024-01-23,In-Store,1
TXN_00003738,CUST_005990,PROD_0061,Automotive,1519.64,2024-08-16,In-Store,0
TXN_00003739,CUST_008836,PROD_0280,Home & Garden,43.62,2024-07-13,Online,1
TXN_00003740,CUST_005383,PROD_0366,Clothing,82.56,2024-01-31,Phone,1
TXN_00003741,CUST_000529,PROD_0441,Food & Beverages,121.85,2023-09-18,In-Store,0
TXN_00003742,CUST_006066,PROD_0337,Home & Garden,53.11,2025-03-27,Online,0
TXN_00003743,CUST_000088,PROD_0412,Beauty & Health,64.88,2024-08-04,Online,0
TXN_00003744,CUST_000350,PROD_0216,Clothing,210.9,2023-08-21,In-Store,1
TXN_00003745,CUST_002418,PROD_0405,Automotive,34.61,2025-04-10,Online,0
TXN_00003746,CUST_003076,PROD_0136,Clothing,120.31,2025-01-02,Mobile App,1
TXN_00003747,CUST_009945,PROD_0293,Sports & Outdoors,78.79,2024-09-24,Phone,0
TXN_00003748,CUST_004196,PROD_0102,Electronics,148.91,2025-04-08,In-Store,1
TXN_00003749,CUST_006324,PROD_0301,Electronics,530.34,2024-04-02,In-Store,1
TXN_00003750,CUST_009088,PROD_0367,Clothing,181.52,2023-12-19,Phone,1
TXN_00003751,CUST_007881,PROD_0464,Electronics,1139.79,2025-05-21,Online,0
TXN_00003752,CUST_002344,PROD_0300,Automotive,-617.47,2024-02-25,Mobile App,0
TXN_00003753,CUST_001724,PROD_0156,Books & Media,90.49,2023-12-06,Mobile App,0
TXN_00003754,CUST_003025,PROD_0456,Clothing,362.3,2024-09-27,Online,0
TXN_00003755,CUST_003303,PROD_0477,Beauty & Health,173.18,2025-03-28,Online,0
TXN_00003756,CUST_007598,PROD_0252,Electronics,287.33,2025-03-05,In-Store,0
TXN_00003757,CUST_003394,PROD_0100,Home & Garden,49.61,2025-04-20,Online,0
TXN_00003758,CUST_008391,PROD_0365,Beauty & Health,235.78,2024-01-24,Online,0
TXN_00003759,CUST_000813,PROD_0355,Electronics,1558.38,2024-12-27,In-Store,0
TXN_00003760,CUST_009323,PROD_0384,Toys & Games,86.02,2025-02-04,Online,0
TXN_00003761,CUST_000284,PROD_0272,Clothing,205.74,2024-12-14,Online,0
TXN_00003762,CUST_007356,PROD_0259,Beauty & Health,180.37,2024-10-17,In-Store,0
TXN_00003763,CUST_003270,PROD_0352,Automotive,955.37,2024-04-21,In-Store,0
TXN_00003764,CUST_001132,PROD_0424,Electronics,470.41,2025-03-14,Mobile App,0
TXN_00003765,CUST_003770,PROD_0420,Books & Media,72.89,2024-05-20,Online,0
TXN_00003766,CUST_005892,PROD_0279,Sports & Outdoors,16.56,2024-06-06,Mobile App,0
TXN_00003767,CUST_008592,PROD_0414,Books & Media,133.34,2025-01-31,In-Store,0
TXN_00003768,CUST_009908,PROD_0346,Jewelry & Accessories,262.62,2024-04-29,In-Store,1
TXN_00003769,CUST_005981,PROD_0004,Beauty & Health,45.05,2025-06-18,Online,1
TXN_00003770,CUST_008487,PROD_0309,Jewelry & Accessories,-858.27,2024-08-08,Online,0
TXN_00003771,CUST_008856,PROD_0231,Electronics,716.0,2023-12-14,Mobile App,0
TXN_00003772,CUST_006689,PROD_0078,Home & Garden,67.43,2025-01-18,Online,1
TXN_00003773,CUST_006463,PROD_0353,Books & Media,-95.88,2024-09-17,In-Store,0
TXN_00003774,CUST_009968,PROD_0189,Sports & Outdoors,106.24,2025-06-17,Mobile App,1
TXN_00003775,CUST_009193,PROD_0367,Clothing,176.35,2025-06-05,Online,0
TXN_00003776,CUST_000302,PROD_0317,Sports & Outdoors,294.73,2024-07-21,Online,0
TXN_00003777,CUST_000835,PROD_0330,Jewelry & Accessories,50.18,2025-04-24,Mobile App,0
TXN_00003778,CUST_008013,PROD_0010,Electronics,434.96,2024-04-21,Mobile App,0
TXN_00003779,CUST_004951,PROD_0453,Home & Garden,77.97,2025-01-10,Phone,0
TXN_00003780,CUST_004640,PROD_0294,Jewelry & Accessories,542.63,2023-11-17,Online,0
TXN_00003781,CUST_002359,PROD_0315,Books & Media,27.63,2023-12-02,In-Store,0
TXN_00003782,CUST_002122,PROD_0404,Home & Garden,365.88,2023-11-22,Mobile App,0
TXN_00003783,CUST_009672,PROD_0178,Food & Beverages,140.64,2025-03-09,Mobile App,0
TXN_00003784,CUST_008089,PROD_0470,Beauty & Health,133.35,2025-02-04,In-Store,0
TXN_00003785,CUST_006069,PROD_0001,Food & Beverages,-39.93,2024-07-01,Online,1
TXN_00003786,CUST_007701,PROD_0049,Sports & Outdoors,91.35,2024-01-28,Mobile App,1
TXN_00003787,CUST_006022,PROD_0409,Food & Beverages,96.26,2024-02-23,Mobile App,1
TXN_00003788,CUST_000269,PROD_0491,Toys & Games,80.7,2024-05-19,In-Store,1
TXN_00003789,CUST_004400,PROD_0290,Sports & Outdoors,195.99,2025-02-19,Online,1
TXN_00003790,CUST_007945,PROD_0068,Books & Media,119.69,2025-01-05,In-Store,0
TXN_00003791,CUST_001795,PROD_0225,Home & Garden,71.39,2024-04-06,Mobile App,1
TXN_00003792,CUST_005965,PROD_0149,Toys & Games,-15.57,2024-12-08,Mobile App,0
TXN_00003793,CUST_001707,PROD_0020,Books & Media,55.57,2025-01-28,In-Store,0
TXN_00003794,CUST_009129,PROD_0403,Toys & Games,55.86,2024-05-22,Mobile App,0
TXN_00003795,CUST_007556,PROD_0122,Clothing,244.68,2025-06-14,In-Store,0
TXN_00003796,CUST_004237,PROD_0300,Automotive,690.75,2024-10-20,Online,0
TXN_00003797,CUST_004434,PROD_0232,Toys & Games,46.78,2024-10-05,Online,1
TXN_00003798,CUST_007969,PROD_0116,Home & Garden,45.38,2025-01-25,Mobile App,0
TXN_00003799,CUST_007786,PROD_0203,Electronics,1287.47,2024-04-29,In-Store,0
TXN_00003800,CUST_005670,PROD_0241,Home & Garden,141.46,2023-09-01,In-Store,1
TXN_00003801,CUST_001940,PROD_0084,Food & Beverages,44.28,2023-12-21,In-Store,0
TXN_00003802,CUST_003785,PROD_0033,Toys & Games,69.1,2024-12-01,Mobile App,0
TXN_00003803,CUST_007824,PROD_0058,Toys & Games,63.9,2025-01-19,In-Store,0
TXN_00003804,CUST_000895,PROD_0414,Books & Media,94.33,2024-12-11,Mobile App,0
TXN_00003805,CUST_008314,PROD_0454,Sports & Outdoors,175.9,2025-01-21,Phone,0
TXN_00003806,CUST_004352,PROD_0371,Books & Media,177.21,2024-09-25,Mobile App,1
TXN_00003807,CUST_008875,PROD_0088,Home & Garden,28.33,2025-02-18,Mobile App,0
TXN_00003808,CUST_009873,PROD_0427,Jewelry & Accessories,293.34,2024-02-21,Mobile App,1
TXN_00003809,CUST_007678,PROD_0443,Jewelry & Accessories,327.66,2024-11-28,In-Store,1
TXN_00003810,CUST_004736,PROD_0064,Electronics,1268.67,2023-12-09,Mobile App,1
TXN_00003811,CUST_009044,PROD_0322,Jewelry & Accessories,257.39,2024-09-18,In-Store,0
TXN_00003812,CUST_005350,PROD_0204,Toys & Games,349.5,2023-11-14,Online,1
TXN_00003813,CUST_009849,PROD_0459,Toys & Games,32.95,2024-12-28,Online,0
TXN_00003814,CUST_004942,PROD_0111,Food & Beverages,17.91,2024-12-20,Online,0
TXN_00003815,CUST_003280,PROD_0454,Sports & Outdoors,274.1,2025-01-04,Online,0
TXN_00003816,CUST_007645,PROD_0103,Books & Media,-55.59,2023-12-27,Online,1
TXN_00003817,CUST_009881,PROD_0253,Beauty & Health,57.47,2025-06-09,Online,0
TXN_00003818,CUST_003683,PROD_0176,Food & Beverages,60.5,2024-08-09,Mobile App,0
TXN_00003819,CUST_007378,PROD_0442,Clothing,-206.2,2025-06-17,In-Store,0
TXN_00003820,CUST_003525,PROD_0107,Automotive,389.18,2025-05-03,Online,0
TXN_00003821,CUST_004062,PROD_0087,Electronics,1081.61,2025-03-12,Online,1
TXN_00003822,CUST_006536,PROD_0447,Food & Beverages,278.4,2024-03-01,Online,0
TXN_00003823,CUST_003060,PROD_0427,Jewelry & Accessories,321.88,2024-11-06,Online,0
TXN_00003824,CUST_008956,PROD_0256,Sports & Outdoors,139.15,2025-05-30,Mobile App,0
TXN_00003825,CUST_006561,PROD_0181,Electronics,212.94,2025-05-01,In-Store,0
TXN_00003826,CUST_008035,PROD_0222,Automotive,533.83,2025-01-29,Online,0
TXN_00003827,CUST_007904,PROD_0130,Beauty & Health,278.65,2024-06-28,In-Store,0
TXN_00003828,CUST_002374,PROD_0372,Home & Garden,125.07,2025-05-20,Online,1
TXN_00003829,CUST_006098,PROD_0494,Toys & Games,120.69,2023-11-27,Mobile App,1
TXN_00003830,CUST_009349,PROD_0127,Automotive,171.08,2025-04-22,In-Store,1
TXN_00003831,CUST_007359,PROD_0393,Home & Garden,122.55,2024-10-09,In-Store,0
TXN_00003832,CUST_001469,PROD_0489,Beauty & Health,196.78,2024-06-14,Mobile App,1
TXN_00003833,CUST_009710,PROD_0025,Automotive,781.38,2025-03-05,Online,0
TXN_00003834,CUST_005624,PROD_0172,Home & Garden,128.93,2025-01-18,Phone,0
