transaction_id,customer_id,product_id,sales_rep_id,transaction_date,quantity,unit_price,discount_amount,total_amount,status,payment_method
TXN00001030,C000401,P000175,REP009,2025-05-15 11:43:35,1,530.36,29.52,500.84,completed,PayPal
TXN00001031,C000201,P000245,REP004,2024-12-06 11:43:35,4,621.01,338.93,2145.12,completed,Credit Card
TXN00001032,C000312,P000196,REP010,2025-01-17 11:43:35,9,91.04,52.53,766.86,completed,Bank Transfer
TXN00001033,C000067,P000240,REP013,2025-03-06 11:43:35,6,45.57,20.37,253.07,completed,Credit Card
TXN00001034,C000087,P000161,REP008,2025-02-26 11:43:35,-1,118.71,102.94,609.34,completed,PayPal
TXN00001035,C000317,P000161,REP010,2025-03-02 11:43:35,1,104.72,10.52,94.2,completed,Cash
TXN00001036,C000040,P000264,REP012,2025-04-21 11:43:35,2,211.71,9.46,413.96,completed,PayPal
TXN00001037,C000284,P000184,REP004,2025-01-27 11:43:35,9,231.31,214.86,1866.96,completed,Bank Transfer
TXN00001038,C000241,P000291,REP010,2025-01-05 11:43:35,2,276.34,23.42,529.26,completed,Debit Card
TXN00001039,C000222,P000101,REP007,2025-02-07 11:43:35,2,120.35,7.39,233.31,completed,PayPal
TXN00001040,C000202,P000014,REP013,2025-05-01 11:43:35,6,259.39,125.06,1431.31,completed,Credit Card
TXN00001041,C000099,P000010,REP003,2025-01-13 11:43:35,10,725.26,129.36,7123.21,completed,Bank Transfer
TXN00001042,C000260,P000232,REP006,2025-05-23 11:43:35,8,173.16,114.8,1270.47,completed,Bank Transfer
TXN00001043,C000232,P000184,REP012,2025-01-16 11:43:35,2,213.25,40.2,386.3,completed,PayPal
TXN00001044,C000425,P000173,REP012,2025-04-15 11:43:35,1,32.26,4.05,28.21,completed,Bank Transfer
TXN00001045,C000442,P000235,REP008,2025-04-20 11:43:35,8,23.44,17.49,170.05,completed,Credit Card
TXN00001046,C000101,P000114,REP010,2025-05-29 11:43:35,7,360.45,96.05,2427.11,completed,Debit Card
TXN00001047,C000244,P000090,REP011,2025-01-13 11:43:35,8,181.21,42.95,1406.77,completed,Cash
TXN00001048,C000402,P000105,REP014,2025-05-06 11:43:35,9,195.41,189.4,1569.26,completed,Bank Transfer
TXN00001049,C000273,P000054,REP014,2025-03-10 11:43:35,8,164.87,182.07,1136.88,completed,Bank Transfer
TXN00001050,C000336,P000085,REP009,2025-04-07 11:43:35,9,139.58,80.49,1175.77,completed,Cash
TXN00001051,C000451,P000115,REP002,2025-03-31 11:43:35,6,574.02,115.42,3328.69,completed,Credit Card
TXN00001052,C000080,P000030,REP009,2025-02-19 11:43:35,10,377.53,561.11,3214.23,completed,PayPal
TXN00001053,C000391,P000083,REP003,2025-02-15 11:43:35,1,32.97,2.06,30.91,completed,Debit Card
TXN00001054,C000480,P000027,REP003,2025-05-06 11:43:35,7,548.99,166.88,3676.07,completed,PayPal
TXN00001055,C000032,P000188,REP002,2025-03-31 11:43:35,9,297.9,228.57,2452.53,completed,Cash
TXN00001056,C000228,P000058,REP007,2025-02-05 11:43:35,7,272.78,81.01,1828.43,completed,Debit Card
TXN00001057,C000069,P000120,REP005,2025-02-11 11:43:35,1,54.69,3.12,51.57,completed,Bank Transfer
TXN00001058,C000059,P000208,REP013,2025-02-04 11:43:35,1,109.75,12.75,97.0,completed,Cash
TXN00001059,C000223,P000224,REP008,2024-12-29 11:43:35,6,29.17,6.4,168.61,completed,Bank Transfer
TXN00001060,C000218,P000246,REP013,2025-05-22 11:43:35,9,406.49,460.9,3197.52,completed,Cash
TXN00001061,C000441,P000120,REP004,2025-03-08 11:43:35,8,62.98,4.92,498.89,completed,Cash
TXN00001062,C000123,P000175,REP008,2025-02-10 11:43:35,7,605.03,186.97,4048.27,completed,Debit Card
TXN00001063,C000346,P000203,REP011,2025-03-12 11:43:35,8,0,108.33,1466.01,completed,Credit Card
TXN00001064,C000057,P000214,REP005,2025-01-02 11:43:35,7,275.01,50.19,1874.9,completed,Cash
TXN00001065,C000494,P000166,REP005,2025-02-04 11:43:35,1,560.0,65.98,494.02,completed,PayPal
TXN00001066,C000271,P000047,REP001,2025-03-08 11:43:35,3,239.89,9.29,710.38,completed,Bank Transfer
TXN00001067,C000138,P000183,REP005,2024-12-23 11:43:35,4,14.38,6.32,51.19,completed,PayPal
TXN00001068,C000141,P000116,REP006,2025-05-07 11:43:35,8,58.46,45.72,421.94,completed,Cash
TXN00001069,C000208,P000060,REP002,2025-05-18 11:43:35,5,28.28,19.69,121.72,completed,PayPal
TXN00001070,C000324,P000015,REP008,2025-02-03 11:43:35,6,79.59,0.21,477.33,completed,Credit Card
TXN00001071,C000403,P000089,REP009,2024-12-31 11:43:35,5,605.58,273.45,2754.47,completed,Cash
TXN00001072,C000091,P000133,REP001,2025-02-05 11:43:35,1,789.21,11.08,-778.13,completed,Debit Card
TXN00001073,C000212,P000022,REP001,2025-04-11 11:43:35,2,10.81,2.89,18.72,completed,Bank Transfer
TXN00001074,C000350,P000276,REP008,2024-12-23 11:43:35,7,36.04,0.7,251.56,completed,PayPal
TXN00001075,C000456,P000014,REP007,2025-03-17 11:43:35,2,269.11,26.8,511.42,completed,PayPal
TXN00001076,C000379,P000262,REP004,2024-12-26 11:43:35,5,173.57,95.08,772.76,completed,PayPal
TXN00001077,C000227,P000071,REP001,2025-03-23 11:43:35,2,143.68,30.52,256.84,completed,Credit Card
TXN00001078,C000182,P000017,REP007,2025-03-29 11:43:35,1,454.02,10.08,443.94,completed,Cash
TXN00001079,C000132,P000291,REP010,2025-04-22 11:43:35,10,247.29,367.83,2105.04,completed,Debit Card
TXN00001080,C000108,P000244,REP010,2025-03-01 11:43:35,6,195.38,164.87,1007.42,completed,Bank Transfer
TXN00001081,C000196,P000248,REP005,2025-01-06 11:43:35,7,11.19,8.69,69.67,completed,Debit Card
TXN00001082,C000027,P000110,REP013,2024-12-13 11:43:35,10,109.13,151.65,939.66,completed,Debit Card
TXN00001083,C000369,P000280,REP007,2025-05-20 11:43:35,2,63.19,1.78,124.6,completed,Bank Transfer
TXN00001084,C000116,P000089,REP010,2025-05-27 11:43:35,7,573.94,212.64,3804.93,completed,PayPal
TXN00001085,C000166,P000024,REP002,2025-04-04 11:43:35,3,81.84,6.98,238.55,completed,Debit Card
TXN00001086,C000144,P000080,REP010,2025-01-29 11:43:35,8,471.92,108.7,3666.7,completed,PayPal
TXN00001087,C000014,P000011,REP015,2025-01-18 11:43:35,3,102.05,33.98,272.18,completed,Debit Card
TXN00001088,C000175,P000110,REP010,2024-12-08 11:43:35,7,106.64,77.19,669.32,completed,Bank Transfer
TXN00001089,C000338,P000137,REP007,2025-04-04 11:43:35,9,152.99,190.74,1186.15,completed,Bank Transfer
TXN00001090,C000281,P000296,REP003,2024-12-18 11:43:35,5,57.29,3.39,283.04,completed,PayPal
TXN00001091,C000253,P000069,REP002,2025-02-21 11:43:35,-4,146.82,2.67,1025.08,completed,Credit Card
TXN00001092,C000434,P000242,REP009,2025-03-05 11:43:35,2,20.25,4.14,36.36,completed,Debit Card
TXN00001093,C000423,P000101,REP009,2025-05-09 11:43:35,3,120.92,44.35,318.41,completed,Credit Card
TXN00001094,C000335,P000047,REP011,2025-05-25 11:43:35,5,280.88,155.46,1248.94,completed,PayPal
TXN00001095,C000468,P000283,REP004,2025-05-04 11:43:35,4,43.92,18.24,157.45,completed,Debit Card
TXN00001096,C000052,P000055,REP007,2024-12-21 11:43:35,7,42.84,19.5,280.38,completed,Bank Transfer
TXN00001097,C000461,P000076,REP005,2024-12-17 11:43:35,9,147.42,190.21,1136.54,completed,Credit Card
TXN00001098,C000187,P000067,REP010,2025-01-03 11:43:35,7,35.49,27.76,220.64,completed,PayPal
TXN00001099,C000468,P000293,REP008,2025-06-02 11:43:35,8,180.96,87.39,1360.26,completed,Bank Transfer
TXN00001100,C000014,P000032,REP008,2025-02-16 11:43:35,8,182.55,133.3,1327.11,completed,Cash
TXN00001101,C000375,P000285,REP005,2024-12-12 11:43:35,2,202.22,49.27,355.18,completed,Credit Card
TXN00001102,C000351,P000288,REP002,2025-02-13 11:43:35,6,103.48,3.37,617.53,completed,Debit Card
TXN00001103,C000353,P000120,REP010,2025-03-12 11:43:35,5,64.84,7.53,316.68,completed,Cash
TXN00001104,C000095,P000122,REP010,2025-05-18 11:43:35,3,85.62,10.12,246.74,completed,Credit Card
TXN00001105,C000290,P000083,REP007,2025-05-17 11:43:35,7,34.07,8.18,230.3,completed,Cash
TXN00001106,C000278,P000229,REP005,2024-12-17 11:43:35,6,100.12,12.21,588.49,completed,Debit Card
TXN00001107,C000088,P000193,REP005,2025-05-30 11:43:35,4,56.83,4.13,223.19,completed,Cash
TXN00001108,C000004,P000267,REP011,2025-02-08 11:43:35,4,33.8,10.43,124.75,completed,Credit Card
TXN00001109,C000177,P000069,REP002,2025-03-14 11:43:35,10,137.65,91.05,1285.47,completed,Debit Card
TXN00001110,C000215,P000103,REP010,2025-03-04 11:43:35,6,30.31,15.36,166.52,completed,Bank Transfer
TXN00001111,C000144,P000185,REP006,2025-05-29 11:43:35,9,101.7,90.33,824.98,completed,Debit Card
TXN00001112,C000496,P000115,REP012,2025-05-21 11:43:35,9,614.35,784.29,4744.82,completed,Bank Transfer
TXN00001113,C000081,P000205,REP015,2025-05-13 11:43:35,4,51.17,14.0,190.66,completed,Cash
TXN00001114,C000201,P000243,REP004,2025-01-03 11:43:35,2,45.25,12.29,78.2,completed,Cash
TXN00001115,C000282,P000048,REP014,2025-04-22 11:43:35,2,50.2,6.38,94.03,completed,Debit Card
TXN00001116,C000287,P000176,REP009,2025-03-13 11:43:35,4,33.38,2.66,130.87,completed,Debit Card
TXN00001117,C000342,P000202,REP002,2025-02-01 11:43:35,10,260.64,135.62,2470.81,completed,Cash
TXN00001118,C000054,P000056,REP010,2025-01-19 11:43:35,5,627.56,252.57,2885.24,completed,Debit Card
TXN00001119,C000070,P000242,REP012,2025-03-22 11:43:35,1,22.66,0.23,22.43,completed,Credit Card
TXN00001120,,P000090,REP003,2025-01-30 11:43:35,7,165.85,115.23,1045.72,completed,Cash
TXN00001121,C000405,P000151,REP003,2025-03-14 11:43:35,4,98.98,44.4,351.53,completed,PayPal
TXN00001122,C000193,P000113,REP002,2025-01-23 11:43:35,4,164.45,7.91,649.89,completed,Debit Card
TXN00001123,C000426,P000206,REP013,2025-02-02 11:43:35,4,111.31,60.08,385.14,completed,Cash
TXN00001124,C000441,P000042,REP013,2025-01-05 11:43:35,5,184.65,112.39,810.84,completed,Credit Card
TXN00001125,C000444,P000140,REP011,2024-12-08 11:43:35,6,426.34,364.61,2193.41,completed,Cash
TXN00001126,C000084,P000126,REP001,2025-01-06 11:43:35,1,171.42,19.85,151.57,completed,Debit Card
TXN00001127,C000218,P000192,REP011,2025-05-12 11:43:35,1,123.15,15.51,107.64,completed,Credit Card
TXN00001128,C000362,P000248,REP004,2025-03-07 11:43:35,7,11.91,6.25,77.1,completed,Credit Card
TXN00001129,C000418,P000228,REP008,2025-05-05 11:43:35,9,456.1,212.45,3892.43,completed,Cash
TXN00001130,C000126,P000032,REP014,2025-05-25 11:43:35,3,176.33,11.89,517.11,completed,Debit Card
TXN00001131,C000468,P000203,REP002,2025-04-04 11:43:35,10,175.16,60.52,1691.09,completed,PayPal
TXN00001132,C000407,P000135,REP008,2025-04-21 11:43:35,9,18.4,16.26,149.32,completed,Cash
TXN00001133,C000203,P000272,REP005,2025-05-17 11:43:35,5,264.54,183.27,1139.41,completed,Cash
TXN00001134,C000438,P000094,REP009,2025-05-22 11:43:35,6,36.11,21.77,194.88,completed,Cash
TXN00001135,C000489,P000224,REP003,2025-03-07 11:43:35,4,33.74,3.5,131.44,completed,Cash
TXN00001136,C000114,P000046,REP013,2025-04-11 11:43:35,3,181.59,13.72,531.04,completed,Debit Card
TXN00001137,C000348,P000227,REP002,2024-12-07 11:43:35,2,194.39,53.74,335.04,completed,Cash
TXN00001138,C000139,P000209,REP005,2025-05-05 11:43:35,2,142.11,41.52,242.69,completed,Bank Transfer
TXN00001139,C000198,P000261,REP008,2025-02-07 11:43:35,7,633.25,573.18,3859.54,completed,Bank Transfer
TXN00001140,C000325,P000118,REP005,2025-01-25 11:43:35,3,22.95,9.62,59.24,completed,Credit Card
TXN00001141,C000363,P000097,REP009,2024-12-16 11:43:35,8,653.35,554.62,4672.17,completed,Cash
TXN00001142,C000013,P000128,REP011,2025-04-26 11:43:35,10,25.54,13.43,241.95,completed,Debit Card
TXN00001143,C000112,P000122,REP008,2025-02-18 11:43:35,8,73.92,28.78,562.55,completed,Credit Card
TXN00001144,C000099,P000274,REP011,2025-03-30 11:43:35,4,263.64,142.82,911.74,completed,Cash
TXN00001145,C000286,P000077,REP005,2024-12-17 11:43:35,5,50.18,27.85,223.04,completed,Cash
TXN00001146,C000280,P000087,REP008,2025-05-17 11:43:35,7,65.29,61.91,395.11,completed,Debit Card
TXN00001147,C000025,P000229,REP007,2025-02-27 11:43:35,9,90.52,108.08,706.62,completed,Debit Card
TXN00001148,C000337,P000278,REP003,2025-01-09 11:43:35,9,20.49,11.84,-172.59,completed,Credit Card
TXN00001149,C000381,P000248,REP002,2025-04-15 11:43:35,7,11.42,4.68,75.25,completed,Cash
TXN00001150,C000441,P000286,REP001,2024-12-26 11:43:35,10,184.68,214.64,1632.17,completed,PayPal
TXN00001151,C000358,P000133,REP014,2025-05-03 11:43:35,3,843.92,214.37,2317.39,completed,PayPal
TXN00001152,C000143,P000031,REP007,2025-01-27 11:43:35,8,665.16,559.05,4762.21,completed,Bank Transfer
TXN00001153,C000063,P000015,REP001,2025-02-08 11:43:35,5,82.14,42.98,367.72,completed,Bank Transfer
TXN00001154,C000382,P000090,REP005,2025-03-16 11:43:35,8,160.95,164.27,1123.34,completed,Credit Card
TXN00001155,C000474,P000063,REP007,2025-05-13 11:43:35,4,215.37,92.2,769.27,completed,Debit Card
TXN00001156,C000078,P000287,REP003,2025-04-20 11:43:35,3,10.69,2.68,29.4,completed,Debit Card
TXN00001157,C000132,P000084,REP005,2025-03-27 11:43:35,7,564.32,405.24,3545.0,completed,Bank Transfer
TXN00001158,C000253,P000065,REP006,2024-12-18 11:43:35,7,127.88,50.74,844.41,completed,Credit Card
TXN00001159,C000158,P000227,REP015,2025-01-24 11:43:35,9,210.68,140.48,1755.62,completed,Bank Transfer
TXN00001160,C000004,P000299,REP011,2024-12-05 11:43:35,4,46.82,8.61,178.69,completed,Bank Transfer
TXN00001161,C000409,P000216,REP012,2025-04-25 11:43:35,9,114.55,150.22,880.69,completed,Cash
TXN00001162,C000487,P000271,REP012,2025-01-28 11:43:35,1,734.22,81.08,653.14,completed,PayPal
TXN00001163,C000104,P000088,REP003,2025-01-11 11:43:35,5,130.78,88.24,565.66,completed,PayPal
TXN00001164,C000302,P000197,REP003,2024-12-27 11:43:35,8,660.84,741.99,4544.72,completed,Cash
TXN00001165,C000458,P000285,REP002,2025-03-10 11:43:35,4,182.72,42.59,688.3,completed,Credit Card
TXN00001166,C000165,P000226,REP009,2025-03-29 11:43:35,2,56.6,6.07,107.14,completed,Debit Card
TXN00001167,C000447,P000241,REP005,2025-05-07 11:43:35,3,191.2,9.4,564.19,completed,Bank Transfer
TXN00001168,C000284,P000165,REP011,2025-05-08 11:43:35,7,254.8,22.19,1761.44,completed,Credit Card
TXN00001169,C000386,P000281,REP002,2024-12-17 11:43:35,1,65.04,2.59,62.45,completed,Bank Transfer
TXN00001170,C000412,P000043,REP012,2025-05-07 11:43:35,8,159.96,131.25,1148.44,completed,Bank Transfer
TXN00001171,C000192,P000230,REP013,2025-01-04 11:43:35,2,116.06,27.08,205.04,completed,Cash
TXN00001172,C000293,P000042,REP010,2025-05-03 11:43:35,8,184.0,107.64,1364.37,completed,Credit Card
TXN00001173,C000061,P000246,REP001,2024-12-12 11:43:35,1,380.33,21.87,358.46,completed,Cash
TXN00001174,C000083,P000009,REP007,2025-05-12 11:43:35,10,118.74,29.81,1157.54,completed,Bank Transfer
TXN00001175,C000187,P000029,REP010,2025-05-19 11:43:35,6,261.76,26.85,1543.68,completed,Credit Card
TXN00001176,C000182,P000184,REP004,2025-05-14 11:43:35,10,214.19,121.95,2019.99,completed,Cash
TXN00001177,C000139,P000021,REP001,2025-02-24 11:43:35,4,206.91,21.56,806.08,completed,Debit Card
TXN00001178,C000384,P000287,REP015,2025-05-31 11:43:35,5,9.76,5.6,43.21,completed,Credit Card
TXN00001179,C000157,P000016,REP005,2025-05-24 11:43:35,9,187.97,221.81,1469.95,completed,PayPal
TXN00001180,C000487,P000215,REP007,2025-01-24 11:43:35,4,119.18,66.01,410.72,completed,Bank Transfer
TXN00001181,C000302,P000094,REP009,2025-03-09 11:43:35,7,41.65,34.72,256.82,completed,Bank Transfer
TXN00001182,C000180,P000018,REP009,2025-01-06 11:43:35,4,327.86,137.04,1174.42,completed,PayPal
TXN00001183,C000115,P000017,REP004,2025-01-23 11:43:35,1,390.35,46.82,343.53,completed,Debit Card
TXN00001184,C000177,P000063,REP014,2025-01-31 11:43:35,4,217.5,20.71,849.3,completed,Cash
TXN00001185,C000369,P000252,REP005,2025-04-01 11:43:35,1,129.34,12.12,117.22,completed,Cash
TXN00001186,C000210,P000157,REP012,2025-05-25 11:43:35,3,94.62,10.65,273.2,completed,Debit Card
TXN00001187,C000183,P000078,REP015,2025-05-28 11:43:35,10,209.27,73.66,2018.99,completed,Bank Transfer
TXN00001188,C000286,P000139,REP003,2025-04-21 11:43:35,8,146.52,75.02,1097.16,completed,Credit Card
TXN00001189,C000085,P000098,REP007,2025-04-21 11:43:35,10,271.01,43.13,2666.93,completed,Debit Card
TXN00001190,C000058,P000003,REP013,2025-04-09 11:43:35,8,153.85,23.75,1207.01,completed,Bank Transfer
TXN00001191,C000225,P000077,REP002,2025-05-06 11:43:35,8,47.51,12.85,367.2,completed,Debit Card
TXN00001192,C000252,P000149,REP012,2025-02-10 11:43:35,8,27.16,10.06,207.23,completed,Bank Transfer
TXN00001193,C000001,P000031,,2025-03-14 11:43:35,1,613.84,34.44,579.4,completed,Bank Transfer
TXN00001194,C000500,P000210,REP002,2024-12-06 11:43:35,2,90.06,26.72,153.4,completed,Cash
TXN00001195,C000034,P000149,REP012,2025-04-16 11:43:35,8,26.36,1.72,209.2,completed,Cash
TXN00001196,C000392,P000234,REP014,2025-03-09 11:43:35,8,23.41,15.81,171.47,completed,Cash
TXN00001197,C000429,P000167,,2025-04-22 11:43:35,5,64.59,0.74,322.2,completed,PayPal
TXN00001198,C000055,P000014,REP001,2025-02-26 11:43:35,3,239.16,103.03,614.44,completed,PayPal
TXN00001199,C000356,P000251,REP005,2025-02-27 11:43:35,7,50.3,13.06,339.07,completed,Debit Card
TXN00001200,C000442,P000112,REP007,2025-03-19 11:43:35,5,19.73,12.45,86.21,completed,Debit Card
TXN00001201,C000192,P000176,REP013,2025-05-25 11:43:35,5,37.47,7.47,179.88,completed,PayPal
TXN00001202,C000180,P000287,REP009,2024-12-23 11:43:35,6,9.66,8.31,49.62,completed,PayPal
TXN00001203,C000047,P000097,REP015,2025-02-19 11:43:35,6,659.52,568.51,3388.59,completed,PayPal
TXN00001204,C000442,P000100,REP005,2025-01-01 11:43:35,7,146.88,80.09,948.04,completed,Debit Card
TXN00001205,C000358,P000255,REP002,2025-03-06 11:43:35,9,10.97,13.32,85.37,completed,Cash
TXN00001206,C000444,P000232,REP003,2025-01-15 11:43:35,10,174.24,124.17,-1618.22,completed,Cash
TXN00001207,C000223,P000258,REP009,2025-04-14 11:43:35,5,69.75,40.92,307.84,completed,Cash
TXN00001208,C000426,P000294,REP012,2025-05-07 11:43:35,1,383.34,48.54,334.8,completed,Credit Card
TXN00001209,C000391,P000255,REP011,2025-05-15 11:43:35,4,13.29,7.09,46.05,completed,Credit Card
TXN00001210,C000147,P000262,REP010,2025-03-05 11:43:35,8,206.07,243.76,1404.82,completed,Credit Card
TXN00001211,C000312,P000025,REP009,2025-01-05 11:43:35,5,59.46,25.36,271.95,completed,Debit Card
TXN00001212,C000254,P000127,REP005,2025-02-19 11:43:35,6,131.13,7.34,779.46,completed,Cash
TXN00001213,C000024,P000203,REP008,2025-03-18 11:43:35,3,193.15,17.33,562.13,completed,Debit Card
TXN00001214,C000047,P000126,REP012,2025-02-06 11:43:35,1,172.4,10.31,162.09,completed,Debit Card
TXN00001215,C000154,P000223,REP011,2025-02-19 11:43:35,5,159.87,37.95,761.42,completed,PayPal
TXN00001216,C000126,P000078,REP004,2025-05-05 11:43:35,9,250.3,317.34,1935.35,completed,Cash
TXN00001217,C000162,P000013,REP013,2024-12-27 11:43:35,10,406.62,69.9,3996.3,completed,Cash
TXN00001218,C000458,P000029,REP006,2025-03-19 11:43:35,3,229.18,83.62,603.93,completed,Debit Card
TXN00001219,C000422,P000244,REP011,2025-06-09 11:43:35,4,204.38,14.78,802.75,completed,Bank Transfer
TXN00001220,C000152,P000244,REP006,2025-06-15 11:43:35,9,210.13,236.76,1654.42,completed,PayPal
TXN00001221,C000280,P000138,REP006,2024-12-26 11:43:35,10,78.82,0.36,787.85,completed,Credit Card
TXN00001222,C000379,P000093,REP003,2024-12-07 11:43:35,2,19.66,0.94,38.39,completed,Cash
TXN00001223,C000014,P000183,REP015,2025-03-13 11:43:35,9,12.48,5.37,106.96,completed,Cash
TXN00001224,C000330,P000176,REP013,2025-04-27 11:43:35,7,36.75,12.44,244.78,completed,Debit Card
TXN00001225,C000208,P000164,REP008,2025-03-17 11:43:35,6,480.56,155.16,2728.18,completed,Bank Transfer
TXN00001226,C000439,P000264,REP011,2025-02-22 11:43:35,4,189.33,54.71,702.63,completed,Cash
TXN00001227,C000258,P000026,REP007,2025-01-12 11:43:35,8,192.74,69.94,1471.95,completed,Credit Card
TXN00001228,C000004,P000246,REP010,2024-12-10 11:43:35,7,402.01,253.81,2560.24,completed,Credit Card
TXN00001229,C000325,P000263,REP007,2025-02-16 11:43:35,10,272.99,6.84,2723.06,completed,Credit Card
TXN00001230,C000415,P000127,REP009,2025-02-25 11:43:35,8,141.27,31.42,1098.73,completed,Cash
TXN00001231,C000085,P000259,REP011,2025-01-29 11:43:35,2,90.7,19.94,161.46,completed,Credit Card
TXN00001232,C000279,P000185,REP011,2025-03-06 11:43:35,1,89.13,8.15,80.98,completed,PayPal
TXN00001233,C000494,P000001,REP006,2024-12-07 11:43:35,9,218.8,69.06,1900.1,completed,Credit Card
TXN00001234,C000327,P000201,REP007,2025-02-12 11:43:35,7,30.04,14.06,-196.25,completed,Bank Transfer
TXN00001235,C000408,P000132,REP007,2025-04-11 11:43:35,3,53.96,16.82,145.05,completed,Bank Transfer
TXN00001236,C000342,P000287,REP005,2025-01-09 11:43:35,3,11.09,4.35,28.93,completed,Credit Card
TXN00001237,C000064,P000206,REP002,2025-05-30 11:43:35,6,106.82,51.97,588.94,completed,Debit Card
TXN00001238,C000392,P000108,REP013,2025-01-14 11:43:35,10,219.04,203.52,1986.85,completed,Credit Card
TXN00001239,C000008,P000176,REP002,2025-03-25 11:43:35,2,35.2,10.35,60.06,completed,Credit Card
TXN00001240,C000139,P000241,REP004,2025-02-11 11:43:35,5,197.38,59.46,927.46,completed,Cash
TXN00001241,C000208,P000207,REP012,2025-03-04 11:43:35,9,476.54,236.64,4052.22,completed,Cash
TXN00001242,C000135,P000107,REP007,2025-01-25 11:43:35,7,18.23,3.63,123.95,completed,Cash
TXN00001243,C000246,P000038,REP012,2025-05-19 11:43:35,1,547.19,49.52,497.67,completed,PayPal
TXN00001244,C000379,P000103,REP015,2025-01-11 11:43:35,6,32.71,3.73,192.52,completed,PayPal
TXN00001245,C000325,P000080,REP009,2025-02-15 11:43:35,7,508.02,501.22,3054.89,completed,Cash
