transaction_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,item_total,discount_amount,discount_percent,tax_amount,final_total,transaction_date,transaction_time,store_id,store_location,sales_channel,sales_person,payment_method,customer_rating,is_return,notes
TXN-000643,ORD-403351,858,SPRT-001,Yoga Mat,Sports,2,34.83,69.66,8.23,11.8,4.91,66.34,2025-05-16,07:44:56,STR-006,"Philadelphia, PA",Online,,Apple Pay,,False,
TXN-000644,ORD-468402,525,CLTH-002,Jeans,Clothing,1,44.9,44.9,0,0,3.59,48.49,2025-05-12,18:32:40,STR-010,"San Jose, CA",Online,,Google Pay,5,False,
TXN-000645,ORD-850934,169,SPRT-003,Basketball,Sports,4,25.76,103.04,0,0,8.24,111.28,2025-06-10,01:10:23,STR-005,"Phoenix, AZ",Online,,Google Pay,3,False,
TXN-000646,ORD-273399,692,HOME-003,Throw Pillow,Home & Garden,2,29.56,59.12,0,0,4.73,63.85,2025-05-13,07:47:09,STR-004,"Houston, TX",Online,,Google Pay,,False,
TXN-000647,ORD-374220,530,HOME-002,Garden Hose,Home & Garden,1,33.96,33.96,0,0,2.72,36.68,2025-05-20,08:58:13,STR-008,"San Diego, CA",Online,,Credit Card,,False,
TXN-000648,ORD-651388,325,BOOK-003,Mystery Novel,Books,5,15.09,75.45,0,0,6.04,81.49,2025-05-29,04:08:09,STR-005,"Phoenix, AZ",Online,,PayPal,4,False,
TXN-000649,ORD-390407,780,CLTH-004,Winter Jacket,Clothing,3,151.1,453.3,35.71,7.9,33.41,451.0,2025-06-07,06:33:59,STR-005,"Phoenix, AZ",In-Store,Carla Burgess,PayPal,,False,
TXN-000650,ORD-479543,789,SPRT-002,Dumbbells,Sports,3,60.96,182.88,0,0,14.63,197.51,2025-05-24,11:28:59,STR-006,"Philadelphia, PA",Online,,Debit Card,,True,
TXN-000651,ORD-678400,703,BOOK-003,Mystery Novel,Books,5,14.42,72.1,0,0,5.77,77.87,2025-05-18,03:44:34,STR-001,"New York, NY",Phone Order,Claudia Hamilton,Cash,,False,
TXN-000652,ORD-813528,621,HOME-002,Garden Hose,Home & Garden,4,46.6,186.4,0,0,14.91,201.31,2025-05-19,01:38:44,STR-001,"New York, NY",Phone Order,Carol Alexander,Gift Card,,False,
TXN-000653,,46,HOME-005,Desk Lamp,Home & Garden,1,37.48,37.48,0,0,3.0,40.48,2025-06-10,17:56:10,STR-008,"San Diego, CA",Online,,PayPal,,False,
TXN-000654,ORD-744897,,ELEC-001,Wireless Headphones,Electronics,1,87.17,87.17,0,0,6.97,94.14,2025-06-08,16:25:20,STR-004,"Houston, TX",Phone Order,Heidi Smith,Cash,,False,
TXN-000655,ORD-496697,,SPRT-004,Tennis Racket,Sports,1,78.91,78.91,17.91,22.7,4.88,65.88,2025-06-09,02:36:25,STR-003,"Chicago, IL",In-Store,Kim Harris,Credit Card,,False,Training group politics impact keep.
TXN-000656,ORD-131111,765,SPRT-002,Dumbbells,Sports,2,70.47,140.94,34.86,24.7,8.49,114.57,2025-06-02,22:12:16,STR-004,"Houston, TX",Phone Order,Carla Smith,Apple Pay,,False,Catch officer PM matter quite.
TXN-000657,ORD-995661,914,HOME-001,Coffee Maker,Home & Garden,4,83.3,333.2,0,0,26.66,359.86,2025-05-22,11:10:21,STR-001,"New York, NY",Mobile App,,Apple Pay,3,False,
TXN-000658,ORD-587319,773,HOME-002,Garden Hose,Home & Garden,3,45.47,136.41,0,0,10.91,147.32,2025-05-28,05:46:49,STR-008,"San Diego, CA",Online,,Debit Card,,False,
TXN-000659,ORD-786050,759,SPRT-005,Water Bottle,Sports,5,17.06,85.3,0,0,6.82,92.12,2025-05-15,18:17:12,STR-005,"Phoenix, AZ",Online,Sherry Rios,PayPal,,False,
TXN-000660,ORD-259641,944,CLTH-004,Winter Jacket,Clothing,1,154.73,154.73,28.14,18.2,10.13,136.72,2025-05-28,23:14:19,STR-005,"Phoenix, AZ",In-Store,Troy Mcintosh,Gift Card,,False,
TXN-000661,ORD-127403,984,SPRT-003,Basketball,Sports,1,27.96,27.96,0,0,2.24,30.2,2025-06-09,02:09:52,STR-001,"New York, NY",Online,,PayPal,2,False,
TXN-000662,ORD-677232,840,SPRT-002,Dumbbells,Sports,5,49.4,247.0,60.25,24.4,14.94,201.69,2025-05-28,07:18:54,STR-007,"San Antonio, TX",Online,,PayPal,3,False,
TXN-000663,ORD-638474,236,CLTH-003,Running Shoes,Clothing,4,78.52,314.08,0,0,25.13,339.21,2025-06-10,02:07:20,STR-006,"Philadelphia, PA",Online,,Google Pay,,False,Site interesting name mission foot key.
TXN-000664,ORD-924913,955,ELEC-001,Wireless Headphones,Electronics,4,84.31,337.24,0,0,26.98,364.22,2025-06-01,19:00:08,STR-001,"New York, NY",Online,,Debit Card,,False,
TXN-000665,ORD-161904,165,CLTH-001,Cotton T-Shirt,Clothing,4,18.09,72.36,9.72,13.4,5.01,67.65,2025-05-12,17:55:11,STR-002,"Los Angeles, CA",Mobile App,,Apple Pay,,False,
TXN-000666,ORD-592667,693,BOOK-001,Python Programming Book,Books,3,38.26,114.78,0,0,9.18,123.96,2025-05-29,14:10:05,STR-009,"Dallas, TX",Phone Order,Stephen Harper,Google Pay,2,False,
TXN-000667,ORD-499598,57,SPRT-001,Yoga Mat,Sports,3,37.78,113.34,0,0,9.07,122.41,2025-05-23,19:41:40,STR-002,"Los Angeles, CA",In-Store,Ian Norton,Credit Card,,False,
TXN-000668,ORD-166306,270,BOOK-003,Mystery Novel,Books,2,12.89,25.78,0,0,2.06,27.84,2025-05-28,05:14:37,STR-001,"New York, NY",Mobile App,,Google Pay,,False,
TXN-000669,ORD-631203,205,BOOK-005,Art History Book,Books,1,50.77,50.77,0,0,4.06,54.83,2025-05-29,07:52:06,STR-009,"Dallas, TX",Online,,Apple Pay,1,False,
TXN-000670,ORD-607601,960,ELEC-002,Smartphone Case,Electronics,3,28.37,85.11,4.84,5.7,6.42,86.69,2025-06-07,05:42:11,STR-007,"San Antonio, TX",Mobile App,Kimberly Sanchez,Apple Pay,5,False,
TXN-000671,ORD-784548,633,BOOK-004,Business Strategy Guide,Books,5,28.83,144.15,0,0,11.53,155.68,2025-05-19,10:22:51,STR-002,"Los Angeles, CA",Phone Order,Gina Rodriguez,Google Pay,,False,
TXN-000672,ORD-189530,608,CLTH-002,Jeans,Clothing,3,47.05,141.15,0,0,11.29,152.44,2025-05-19,08:28:17,STR-002,"Los Angeles, CA",In-Store,Barbara Frank,Google Pay,,False,
TXN-000673,ORD-317567,990,CLTH-004,Winter Jacket,Clothing,2,138.17,276.34,0,0,22.11,298.45,2025-05-29,23:38:20,STR-002,"Los Angeles, CA",Phone Order,Timothy Drake,Credit Card,3,False,
TXN-000674,ORD-598211,519,BOOK-004,Business Strategy Guide,Books,5,30.48,152.4,0,0,12.19,164.59,2025-06-02,10:57:09,STR-003,"Chicago, IL",In-Store,Amanda Davis,Credit Card,,False,
TXN-000675,ORD-980002,837,BOOK-005,Art History Book,Books,2,58.4,116.8,0,0,9.34,126.14,2025-05-19,02:53:29,STR-006,"Philadelphia, PA",Mobile App,,Google Pay,,False,
TXN-000676,ORD-455055,16,ELEC-004,Laptop Charger,Electronics,5,41.47,207.35,0,0,16.59,223.94,2025-06-01,14:12:05,STR-007,"San Antonio, TX",Online,,Apple Pay,5,False,
TXN-000677,ORD-318052,865,BOOK-005,Art History Book,Books,5,51.79,258.95,16.89,6.5,19.36,261.42,2025-05-31,11:21:33,STR-003,"Chicago, IL",Mobile App,,PayPal,2,False,Rather case safe find treat gas ready.
TXN-000678,ORD-162895,999,SPRT-004,Tennis Racket,Sports,5,64.79,323.95,52.42,16.2,21.72,293.25,2025-06-06,16:05:57,STR-001,"New York, NY",In-Store,Omar Reed,Cash,3,False,
TXN-000679,ORD-144909,199,BOOK-001,Python Programming Book,Books,0,42.53,0,0.0,0,0.0,0.0,2025-06-05,22:26:53,STR-006,"Philadelphia, PA",In-Store,Ryan Mitchell,Credit Card,,False,
TXN-000680,ORD-185044,,SPRT-003,Basketball,Sports,2,27.13,54.26,0,0,4.34,58.6,2025-05-26,13:38:22,STR-007,"San Antonio, TX",Phone Order,Phyllis Bautista,Credit Card,,False,
TXN-000681,ORD-626552,762,BOOK-001,Python Programming Book,Books,3,44.87,134.61,29.3,21.8,8.42,113.73,2025-05-30,22:30:09,STR-006,"Philadelphia, PA",In-Store,Curtis Smith,Google Pay,2,False,Ago reality need eye across tend little phone.
TXN-000682,ORD-571006,338,CLTH-003,Running Shoes,Clothing,4,78.85,315.4,34.26,10.9,22.49,303.63,2025-06-06,04:52:06,STR-005,"Phoenix, AZ",Mobile App,,Debit Card,,False,
TXN-000683,ORD-434065,298,HOME-003,Throw Pillow,Home & Garden,5,24.2,121.0,0,0,9.68,130.68,2025-06-03,14:39:08,STR-009,"Dallas, TX",Mobile App,,PayPal,,False,
TXN-000684,ORD-904567,38,ELEC-001,Wireless Headphones,Electronics,3,95.5,286.5,0,0,22.92,309.42,2025-05-14,13:04:42,STR-004,"Houston, TX",Online,,Gift Card,1,False,
TXN-000685,ORD-514628,756,ELEC-005,USB Cable,Electronics,3,13.57,40.71,8.03,19.7,2.61,35.29,2025-05-12,17:54:08,STR-006,"Philadelphia, PA",Online,,Apple Pay,2,False,
TXN-000686,ORD-823617,180,CLTH-005,Baseball Cap,Clothing,5,27.57,137.85,0,0,11.03,148.88,2025-05-31,18:14:11,STR-003,"Chicago, IL",Online,,PayPal,4,False,
TXN-000687,,150,ELEC-002,Smartphone Case,Electronics,2,29.6,59.2,0,0,4.74,63.94,2025-06-07,07:53:09,STR-005,"Phoenix, AZ",In-Store,Robert Johnson,Google Pay,,False,
TXN-000688,ORD-238250,763,SPRT-005,Water Bottle,Sports,4,17.85,71.4,0,0,5.71,77.11,2025-05-13,11:42:48,STR-003,"Chicago, IL",In-Store,Erin Baker,Apple Pay,2,False,
TXN-000689,ORD-802741,176,SPRT-002,Dumbbells,Sports,2,53.0,106.0,0,0,8.48,114.48,2025-05-27,19:27:23,STR-008,"San Diego, CA",Phone Order,Michael Hill,Debit Card,4,False,
TXN-000690,ORD-599007,184,BOOK-003,Mystery Novel,Books,3,13.37,40.11,9.75,24.3,2.43,32.79,2025-06-07,20:56:31,STR-008,"San Diego, CA",In-Store,Connie Taylor MD,Apple Pay,,False,
TXN-000691,ORD-767839,52,HOME-004,Kitchen Knife Set,Home & Garden,2,67.0,134.0,29.77,22.2,8.34,112.57,2025-06-04,18:03:11,STR-009,"Dallas, TX",Phone Order,April Whitney,Credit Card,3,False,
TXN-000692,ORD-330350,520,HOME-004,Kitchen Knife Set,Home & Garden,4,66.04,264.16,0,0,21.13,285.29,2025-05-30,23:39:14,STR-007,"San Antonio, TX",Phone Order,Cheyenne Diaz,PayPal,5,False,
TXN-000693,ORD-433222,437,ELEC-001,Wireless Headphones,Electronics,2,75.58,151.16,24.99,16.5,10.09,136.26,2025-06-07,13:06:47,STR-005,"Phoenix, AZ",Online,,Apple Pay,,False,Daughter last should have series.
TXN-000694,ORD-157470,864,ELEC-005,USB Cable,Electronics,1,13.01,13.01,0,0,1.04,14.05,2025-05-22,14:09:42,STR-003,"Chicago, IL",In-Store,Lisa Davis,Debit Card,,False,
TXN-000695,ORD-179113,549,BOOK-004,Business Strategy Guide,Books,4,33.95,135.8,7.71,5.7,10.25,138.34,2025-05-20,06:50:00,STR-009,"Dallas, TX",In-Store,Bianca Bentley,Credit Card,5,False,
TXN-000696,ORD-226888,413,SPRT-002,Dumbbells,Sports,5,67.12,335.6,0,0,26.85,362.45,2025-05-18,18:34:15,STR-002,"Los Angeles, CA",Online,,Cash,5,False,
TXN-000697,ORD-273818,940,CLTH-002,Jeans,Clothing,4,56.56,226.24,0,0,18.1,244.34,2025-05-23,00:39:19,STR-003,"Chicago, IL",Mobile App,,Cash,,False,
TXN-000698,ORD-701695,236,BOOK-002,Cookbook,Books,3,25.88,77.64,0,0,6.21,83.85,2025-05-30,11:54:06,STR-007,"San Antonio, TX",Phone Order,Lawrence Brown,Gift Card,,True,Heart of treatment perhaps require.
TXN-000699,ORD-776941,514,BOOK-003,Mystery Novel,Books,5,14.2,71.0,0,0,5.68,76.68,2025-06-08,07:35:34,STR-005,"Phoenix, AZ",Mobile App,,Cash,,False,
TXN-000700,ORD-961523,426,BOOK-002,Cookbook,Books,3,26.39,79.17,0,0,6.33,85.5,2025-06-09,04:18:37,STR-005,"Phoenix, AZ",Mobile App,,Debit Card,,False,
TXN-000701,ORD-494346,421,BOOK-002,Cookbook,Books,3,25.85,77.55,0,0,6.2,83.75,2025-06-08,00:26:03,STR-007,"San Antonio, TX",Phone Order,Amber Jones,Credit Card,,False,
TXN-000702,ORD-426359,692,SPRT-002,Dumbbells,Sports,1,53.65,53.65,5.22,9.7,3.87,52.3,2025-05-25,16:31:38,STR-006,"Philadelphia, PA",Phone Order,Andrew Hardin,Gift Card,5,False,
TXN-000703,ORD-501596,139,HOME-001,Coffee Maker,Home & Garden,1,95.95,95.95,0,0,7.68,103.63,2025-05-31,03:12:37,STR-001,"New York, NY",In-Store,Dennis Adams,Apple Pay,2,False,
TXN-000704,ORD-988230,518,CLTH-003,Running Shoes,Clothing,4,93.96,375.84,0,0,30.07,405.91,2025-06-08,04:59:29,STR-008,"San Diego, CA",Online,,Gift Card,5,False,
TXN-000705,ORD-574975,192,CLTH-004,Winter Jacket,Clothing,0,152.89,0,0,0,0.0,0.0,2025-05-19,14:24:57,STR-008,"San Diego, CA",Mobile App,,Gift Card,,False,
TXN-000706,ORD-463557,234,HOME-005,Desk Lamp,Home & Garden,2,30.22,60.44,11.46,19.0,3.92,52.9,2025-06-05,13:25:43,STR-007,"San Antonio, TX",Online,,Credit Card,2,False,
TXN-000707,ORD-790028,892,CLTH-004,Winter Jacket,Clothing,4,148.25,593.0,0,0,47.44,640.44,2025-05-23,15:53:56,STR-004,"Houston, TX",Phone Order,Nathan Williams,PayPal,1,False,
TXN-000708,ORD-158099,418,CLTH-005,Baseball Cap,Clothing,5,27.35,136.75,0,0,10.94,147.69,2025-05-28,14:08:48,STR-009,"Dallas, TX",Mobile App,,PayPal,,False,
TXN-000709,ORD-241513,561,ELEC-004,Laptop Charger,Electronics,4,47.99,191.96,0,0,15.36,207.32,2025-05-18,13:48:02,STR-007,"San Antonio, TX",Mobile App,,Debit Card,1,False,
TXN-000710,ORD-328016,286,BOOK-004,Business Strategy Guide,Books,2,31.07,62.14,15.51,25.0,3.73,50.36,2025-06-08,17:43:08,STR-010,"San Jose, CA",Phone Order,Melissa Wilson,Cash,1,False,
TXN-000711,ORD-967337,835,SPRT-003,Basketball,Sports,1,32.87,32.87,0,0,2.63,35.5,2025-06-07,07:12:45,STR-003,"Chicago, IL",In-Store,Rachel Williams,Credit Card,,False,
TXN-000712,ORD-976144,299,BOOK-005,Art History Book,Books,3,42.0,126.0,0,0,10.08,136.08,2025-05-20,07:45:44,STR-005,"Phoenix, AZ",Mobile App,,Google Pay,3,False,
TXN-000713,ORD-377553,532,BOOK-004,Business Strategy Guide,Books,3,33.7,101.1,24.09,23.8,6.16,83.17,2025-05-19,22:40:57,STR-001,"New York, NY",Phone Order,Jonathan Bennett,Credit Card,,False,
TXN-000714,ORD-112329,162,HOME-001,Coffee Maker,Home & Garden,3,91.23,273.69,0,0,21.9,295.59,2025-06-08,04:15:14,STR-001,"New York, NY",Mobile App,,Gift Card,,False,
TXN-000715,ORD-816863,889,CLTH-001,Cotton T-Shirt,Clothing,5,17.38,86.9,7.05,8.1,6.39,86.24,2025-05-19,04:38:20,STR-006,"Philadelphia, PA",Online,,Cash,,False,
TXN-000716,ORD-701866,361,SPRT-001,Yoga Mat,Sports,3,47.98,143.94,0,0,11.52,155.46,2025-05-20,11:34:38,STR-002,"Los Angeles, CA",In-Store,Andrea Ramirez,PayPal,,False,
TXN-000717,ORD-214913,705,BOOK-004,Business Strategy Guide,Books,3,25.31,75.93,16.04,21.1,4.79,64.68,2025-05-18,06:16:37,STR-009,"Dallas, TX",Phone Order,Jonathan Gomez,Apple Pay,,False,
TXN-000718,ORD-638927,357,SPRT-005,Water Bottle,Sports,5,16.86,84.3,0,0,6.74,91.04,2025-05-13,18:38:25,STR-009,"Dallas, TX",Phone Order,Joshua Hawkins,Gift Card,,False,Rich able couple call price matter.
TXN-000719,ORD-421689,186,BOOK-001,Python Programming Book,Books,2,44.45,88.9,0,0,7.11,96.01,2025-05-25,04:59:31,STR-008,"San Diego, CA",Mobile App,,Debit Card,4,False,
TXN-000720,ORD-954194,7,ELEC-004,Laptop Charger,Electronics,2,45.61,91.22,0,0,7.3,98.52,2025-06-20,06:39:17,STR-005,"Phoenix, AZ",In-Store,Sarah Young,Apple Pay,,False,
TXN-000721,ORD-696853,510,SPRT-003,Basketball,Sports,3,26.05,78.15,0,0,6.25,84.4,2025-05-24,13:15:34,STR-001,"New York, NY",Online,,Credit Card,,False,
TXN-000722,ORD-438988,805,HOME-001,Coffee Maker,Home & Garden,4,83.97,335.88,0,0,26.87,362.75,2025-05-19,16:22:29,STR-007,"San Antonio, TX",In-Store,Jason Bartlett,Debit Card,,False,
TXN-000723,ORD-789843,300,HOME-004,Kitchen Knife Set,Home & Garden,3,77.91,233.73,0,0,18.7,252.43,2025-05-13,06:09:43,STR-009,"Dallas, TX",Online,,Cash,1,False,Stock mind before hold voice rest bring certainly.
TXN-000724,ORD-431731,609,CLTH-004,Winter Jacket,Clothing,1,136.43,136.43,0,0,10.91,147.34,2025-05-15,05:50:03,STR-007,"San Antonio, TX",Phone Order,Alexander Mccoy,Gift Card,4,True,
TXN-000725,ORD-580398,912,BOOK-003,Mystery Novel,Books,2,13.69,27.38,0,0,2.19,29.57,2025-05-14,03:53:46,STR-005,"Phoenix, AZ",Phone Order,David Beard,Debit Card,,False,
TXN-000726,ORD-644103,,SPRT-002,Dumbbells,Sports,2,71.5,143.0,0,0,11.44,154.44,2025-05-18,08:12:29,STR-006,"Philadelphia, PA",Mobile App,,Debit Card,,False,
TXN-000727,ORD-914019,,BOOK-001,Python Programming Book,Books,5,40.33,201.65,0,0,16.13,217.78,2025-05-20,02:24:06,STR-004,"Houston, TX",Online,,PayPal,,False,
TXN-000728,ORD-297239,213,BOOK-003,Mystery Novel,Books,1,17.47,17.47,0,0,1.4,18.87,2025-05-23,14:05:57,STR-009,"Dallas, TX",Online,,Google Pay,,False,
TXN-000729,ORD-435952,6,HOME-002,Garden Hose,Home & Garden,1,41.08,41.08,0,0,3.29,44.37,2025-06-02,14:04:17,STR-009,"Dallas, TX",Online,,PayPal,,False,
TXN-000730,ORD-891728,867,BOOK-002,Cookbook,Books,2,28.56,57.12,5.69,10.0,4.11,55.54,2025-06-06,13:42:32,STR-004,"Houston, TX",In-Store,Mr. Richard Stone,Debit Card,1,False,Unit last tree break push maybe finish.
TXN-000731,ORD-284808,516,ELEC-004,Laptop Charger,Electronics,3,42.39,127.17,0,0,10.17,137.34,2025-06-07,16:31:39,STR-003,"Chicago, IL",Online,,Cash,,True,
TXN-000732,ORD-328078,373,HOME-001,Coffee Maker,Home & Garden,2,98.57,197.14,40.8,20.7,12.51,168.85,2025-05-23,18:26:25,STR-001,"New York, NY",Online,,PayPal,,False,
TXN-000709,ORD-976029,834,SPRT-002,Dumbbells,Sports,3,64.68,194.04,13.12,6.8,14.47,195.39,2025-05-13,11:15:02,STR-010,"San Jose, CA",Online,,PayPal,,False,What because certainly thus black.
TXN-000734,ORD-398182,114,HOME-003,Throw Pillow,Home & Garden,1,34.88,34.88,0,0,2.79,37.67,2025-06-07,09:31:14,STR-003,"Chicago, IL",Online,Kevin Hebert,Credit Card,,False,
TXN-000735,ORD-154277,662,BOOK-003,Mystery Novel,Books,4,14.06,56.24,0,0,4.5,60.74,2025-05-28,07:47:35,STR-003,"Chicago, IL",Phone Order,Faith Andrade,Apple Pay,2,False,Significant run more vote four table.
TXN-000736,ORD-841804,487,ELEC-002,Smartphone Case,Electronics,3,26.78,80.34,10.79,13.4,5.56,75.11,2025-05-18,07:31:17,STR-001,"New York, NY",In-Store,Robert Thompson,PayPal,4,False,Indeed bit serve them nation save.
TXN-000737,ORD-891505,558,ELEC-004,Laptop Charger,Electronics,2,53.81,107.62,0,0,8.61,116.23,2025-06-08,10:35:28,STR-004,"Houston, TX",In-Store,Jose Diaz,PayPal,5,False,
TXN-000738,ORD-387123,415,BOOK-001,Python Programming Book,Books,5,41.56,207.8,0,0,16.62,224.42,2025-05-26,11:47:02,STR-008,"San Diego, CA",Online,,Gift Card,,False,
TXN-000739,ORD-822925,458,SPRT-004,Tennis Racket,Sports,2,75.32,150.64,33.87,22.5,9.34,126.11,2025-06-03,18:09:19,STR-003,"Chicago, IL",Phone Order,Matthew Garrison,Credit Card,,False,
TXN-000740,ORD-563961,789,HOME-003,Throw Pillow,Home & Garden,1,24.34,24.34,0,0,1.95,26.29,2025-05-25,03:28:26,STR-003,"Chicago, IL",Phone Order,Mary Cooper DVM,Google Pay,4,False,
TXN-000741,ORD-713391,538,SPRT-003,Basketball,Sports,2,27.19,54.38,0,0,4.35,58.73,2025-06-02,03:18:27,STR-008,"San Diego, CA",Online,,Gift Card,,False,
TXN-000035,ORD-831480,101,CLTH-001,Cotton T-Shirt,Clothing,3,23.9,71.7,0,0,5.74,77.44,2025-05-31,04:51:39,STR-010,"San Jose, CA",In-Store,Tammy Brooks,Debit Card,,False,
TXN-000743,ORD-822012,99,CLTH-001,Cotton T-Shirt,Clothing,1,18.3,18.3,0,0,1.46,19.76,2025-05-15,01:42:49,STR-006,"Philadelphia, PA",Phone Order,Christina Rose,Cash,2,False,
TXN-000744,ORD-412115,351,CLTH-002,Jeans,Clothing,3,44.65,133.95,26.95,20.1,8.56,115.56,2025-05-12,09:51:08,STR-005,"Phoenix, AZ",In-Store,Zachary Trevino,Apple Pay,2,False,
TXN-000745,ORD-980908,181,SPRT-004,Tennis Racket,Sports,5,75.83,379.15,0,0,30.33,409.48,2025-05-27,18:50:21,STR-008,"San Diego, CA",Mobile App,,Cash,4,False,Claim policy only but situation.
TXN-000746,ORD-852360,623,BOOK-004,Business Strategy Guide,Books,2,28.35,56.7,0,0,4.54,61.24,2025-05-29,21:00:30,STR-002,"Los Angeles, CA",In-Store,Shannon Wilkinson,Google Pay,,False,
TXN-000747,ORD-891949,966,BOOK-003,Mystery Novel,Books,4,13.99,55.96,0,0,4.48,60.44,2025-06-03,13:34:09,STR-004,"Houston, TX",Online,,PayPal,,False,
TXN-000748,ORD-847332,561,SPRT-002,Dumbbells,Sports,2,56.79,113.58,0,0,9.09,122.67,2025-05-15,15:37:54,STR-006,"Philadelphia, PA",Mobile App,,Google Pay,2,False,Teacher attack no value professional.
TXN-000749,ORD-595791,216,CLTH-001,Cotton T-Shirt,Clothing,3,19.52,58.56,8.9,15.2,3.97,53.63,2025-05-29,11:50:58,STR-010,"San Jose, CA",Online,Barbara Jensen,Debit Card,,False,
TXN-000750,ORD-791389,922,SPRT-001,Yoga Mat,Sports,5,47.93,239.65,0,0,19.17,258.82,2025-06-02,16:21:44,STR-007,"San Antonio, TX",Online,,Debit Card,,False,Tonight this evidence usually town less make.
TXN-000751,ORD-711316,150,SPRT-003,Basketball,Sports,4,24.21,96.84,0,0,7.75,104.59,2025-05-18,03:42:02,STR-006,"Philadelphia, PA",In-Store,Cynthia Brown,PayPal,,False,
TXN-000752,ORD-749456,219,HOME-005,Desk Lamp,Home & Garden,4,38.3,153.2,0,0,12.26,165.46,2025-05-31,12:11:55,STR-001,"New York, NY",Online,Gabriel Moore,Gift Card,1,False,
TXN-000753,ORD-348994,949,SPRT-001,Yoga Mat,Sports,4,43.95,175.8,21.48,12.2,12.35,166.67,2025-05-19,00:14:48,STR-006,"Philadelphia, PA",Online,,Google Pay,,False,
TXN-000754,ORD-526555,822,HOME-005,Desk Lamp,Home & Garden,4,34.76,139.04,0,0,11.12,150.16,2025-05-19,17:57:54,STR-007,"San Antonio, TX",Online,,Apple Pay,4,False,Tend door officer or TV.
TXN-000755,ORD-115846,469,HOME-003,Throw Pillow,Home & Garden,1,34.82,34.82,0,0,2.79,37.61,2025-06-03,13:44:45,STR-010,"San Jose, CA",In-Store,Jennifer Walton,Apple Pay,2,False,
TXN-000756,ORD-465360,643,SPRT-004,Tennis Racket,Sports,3,81.58,244.74,0,0,19.58,264.32,2025-06-10,09:32:42,STR-009,"Dallas, TX",Online,,PayPal,,False,
TXN-000757,ORD-530002,210,SPRT-004,Tennis Racket,Sports,1,94.35,94.35,0,0,7.55,101.9,2025-05-13,14:23:31,STR-010,"San Jose, CA",Phone Order,Brandon Gibson Jr.,PayPal,3,False,
TXN-000758,ORD-522154,737,HOME-005,Desk Lamp,Home & Garden,5,40.71,203.55,0,0,16.28,219.83,2025-05-23,07:26:26,STR-005,"Phoenix, AZ",Mobile App,,Gift Card,,False,
TXN-000759,ORD-944801,330,HOME-002,Garden Hose,Home & Garden,3,37.94,113.82,0,0,9.11,122.93,2025-05-20,23:43:30,STR-009,"Dallas, TX",Online,,Google Pay,,False,
TXN-000760,ORD-671618,278,BOOK-005,Art History Book,Books,1,50.5,50.5,0,0,4.04,54.54,2025-05-14,03:14:38,STR-009,"Dallas, TX",Online,,Google Pay,,False,
TXN-000761,ORD-623472,91,BOOK-003,Mystery Novel,Books,4,15.77,63.08,0,0,5.05,68.13,2025-05-22,03:59:20,STR-006,"Philadelphia, PA",Online,,Debit Card,,False,
TXN-000762,ORD-560941,884,SPRT-002,Dumbbells,Sports,5,64.45,322.25,0,0,25.78,348.03,2025-06-01,22:45:01,STR-007,"San Antonio, TX",In-Store,Katherine Brooks,Debit Card,,False,
TXN-000763,ORD-691322,536,SPRT-004,Tennis Racket,Sports,2,89.02,178.04,0,0,14.24,192.28,2025-05-21,22:20:00,STR-002,"Los Angeles, CA",Mobile App,,Debit Card,,False,
TXN-000764,ORD-603798,519,ELEC-003,Bluetooth Speaker,Electronics,1,102.13,102.13,7.72,7.6,7.55,101.96,2025-05-15,06:55:02,STR-008,"San Diego, CA",Online,,Debit Card,,False,Skill never their detail.
TXN-000765,ORD-348708,969,SPRT-004,Tennis Racket,Sports,3,88.67,266.01,0,0,21.28,287.29,2025-05-17,14:26:08,STR-008,"San Diego, CA",In-Store,James Hernandez,Apple Pay,3,False,
TXN-000766,ORD-515503,350,BOOK-001,Python Programming Book,Books,4,44.32,177.28,32.06,18.1,11.62,156.84,2025-05-31,18:24:55,STR-006,"Philadelphia, PA",Phone Order,Jackie Nelson,Gift Card,2,False,Can author new one political.
TXN-000767,ORD-574781,601,ELEC-003,Bluetooth Speaker,Electronics,2,89.34,178.68,0,0,14.29,192.97,2025-05-30,20:26:45,STR-007,"San Antonio, TX",Online,,Gift Card,,False,
TXN-000768,ORD-158963,6,ELEC-005,USB Cable,Electronics,4,12.46,49.84,8.41,16.9,3.31,44.74,2025-05-18,15:39:53,STR-002,"Los Angeles, CA",In-Store,Corey Adams,Credit Card,,False,Here put sometimes leg develop imagine participant.
TXN-000769,ORD-643688,146,HOME-001,Coffee Maker,Home & Garden,2,89.21,178.42,0,0,14.27,192.69,2025-06-06,13:54:44,STR-002,"Los Angeles, CA",Phone Order,Jessica Kerr,Credit Card,,False,
TXN-000770,ORD-885838,163,HOME-004,Kitchen Knife Set,Home & Garden,3,81.11,243.33,0,0,19.47,262.8,2025-05-26,09:31:24,STR-004,"Houston, TX",Phone Order,Morgan Walker,Credit Card,,False,Huge mouth everybody give issue series nature.
TXN-000771,ORD-962842,207,HOME-002,Garden Hose,Home & Garden,5,43.21,216.05,12.49,5.8,16.28,219.84,2025-05-24,13:55:58,STR-004,"Houston, TX",Mobile App,,Gift Card,,False,
